course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
09706	001	EMBA	1	693	R	005		EMBA	Selected Topics in Management	Rhoads, Gary Roundy, ChristineWhitlark, David[+]	1.5V	TBA	TBA	TBA	TBA 		51 / 80	0	
09706	001	EMBA	1	693	R	006		EMBA	Selected Topics in Management	Hatch, Nile Jackson, BurkeRoundy, Christine[+]	1.5V	TBA	TBA	TBA	TBA 		67 / 80	0	
09706	001	EMBA	1	693	R	007		EMBA	Selected Topics in Management	Jackson, Burke Roundy, Christine[+]	1.5V	TBA	TBA	TBA	TBA 		11 / 80	0	
12406	000	ENG T	1	199	R	001	N	ST ABROAD	Weidman Cntr Global Internship		.5	TBA	TBA	TBA	TBA 		95 / 99	0	
11613	001	ENG T	1	231		001		DAY	Foundations Global Leadership	Harb, John	3	MWF	10:00am	11:50am	410 CTB 		7 / 40	0	
11613	001	ENG T	1	231		002	N	ST ABROAD	Foundations Global Leadership		3	TBA	TBA	TBA	TBA 	China Global Leadership Study Abroad--ENG T 231 section 002	78 / 99	0	
11613	001	ENG T	1	231		003	N	ST ABROAD	Foundations Global Leadership		3	TBA	TBA	TBA	TBA 	Europe Global Leadership &amp; History of Creativity Study Abroad--ENG T 231 section 003	70 / 99	0	
10736	000	ENG T	1	295	R	001		DAY	Engineering Math Refresher	Franz, Reinhard	0	MWF	3:00pm	4:50pm	406 CB 		5 / 35	0	
08859	000	ENGL	1	201		001		SALT LAKE	Masterpieces of World Lit 1	Guyon, Sherri	3	TTh	2:45pm	5:10pm	423 SLC 		20 / 30	0	
11805	000	ENGL	1	212		001		DAY	Rhetoric & Civilization 2	Burton, Gideon	3	MWF	2:00pm	3:50pm	B150 JFSB 		18 / 30	0	
01839	002	ENGL	1	218	R	001		DAY	Creative Writing	Larsen, Lance	3	TTh	12:15pm	2:45pm	4116 JFSB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	3 / 20	0	
01839	002	ENGL	1	218	R	003		DAY	Creative Writing	Franklin, Joey	3	MWF	12:00pm	1:50pm	B103 JFSB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	4 / 20	0	
01852	007	ENGL	1	232		001		DAY	Shakespeare	Christensen, Jacquelyn	3	MWF	10:00am	11:50am	B105 JFSB 		11 / 30	0	
01847	012	ENGL	1	235		002		DAY	Masterpieces of Amer Literatr	Earl, Cheri	3	MWF	12:00pm	1:50pm	B105 JFSB 		12 / 30	0	
01843	014	ENGL	1	251		001		DAY	Intro to English Studies	Hay, Becca	3	MWF	08:00am	09:50am	B101 JFSB 	ENGL 251:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	7 / 25	0	
01850	007	ENGL	1	291		001		DAY	British Literary History 1	Kerr, Jason	3	TTh	12:15pm	2:45pm	B101 JFSB 	ENGL 291:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	16 / 30	0	
08558	003	ENGL	1	292		001		DAY	British Literary History 2	Leman, Peter	3	TTh	12:15pm	2:45pm	B103 JFSB 	ENGL 292:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	23 / 30	0	
08562	002	ENGL	1	293		001		DAY	American Literary History	Darowski, Joseph	3	MWF	12:00pm	1:50pm	B101 JFSB 	ENGL 293:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	16 / 30	0	
11806	000	ENGL	1	295		001		DAY	Writing Literary Criticism	Rowan, Jamin	3	MWF	10:00am	11:50am	B101 JFSB 		7 / 15	0	
06080	003	ENGL	1	300	R	001		ST ABROAD	Engl Liter in Cultural Setting		3	TBA	TBA	TBA	TBA 	British Literature &amp; Landscape Study Abroad--ENGL 300 section 001	80 / 99	0	
06080	003	ENGL	1	300	R	002		DAY	Engl Liter in Cultural Setting	Talbot, John	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
06080	003	ENGL	1	300	R	003		ST ABROAD	Engl Liter in Cultural Setting		3	TBA	TBA	TBA	TBA 	London Theatre Study Abroad--ENGL 300 section 003 is cross listed with ENGL 382 section 002; only register for one of these two classes	77 / 99	0	
06080	003	ENGL	1	300	R	004		ST ABROAD	Engl Liter in Cultural Setting		3	TBA	TBA	TBA	TBA 	London Spring Study Abroad--ENGL 300 section 004	59 / 99	0	
01845	008	ENGL	1	311		001		DAY	Writing Abt Art & Humanities	Tidwell, Elizabeth	3	TTh	08:20am	10:50am	B103 JFSB 		12 / 25	0	
01845	008	ENGL	1	311		002		DAY	Writing Abt Art & Humanities	Hale, Lisa	3	MWF	2:00pm	3:50pm	B101 JFSB 		8 / 25	0	
01845	008	ENGL	1	311		003		SALT LAKE	Writing Abt Art & Humanities	Stewart, Scott	3	TTh	2:45pm	5:10pm	312 SLC 		24 / 30	0	
06224	004	ENGL	1	312		001		DAY	Persuasive Writing	Boyce, Tara	3	MWF	10:00am	11:50am	1018 JKB 	ENGL 312:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	7 / 25	0	
06224	004	ENGL	1	312		002		DAY	Persuasive Writing	Boyce, Tara	3	MWF	12:00pm	1:50pm	1018 JKB 	ENGL 312:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	10 / 25	0	
06224	004	ENGL	1	312		003		DAY	Persuasive Writing	Wilkes Goldberg, Nicole	3	MWF	12:00pm	1:50pm	2011 JKB 	ENGL 312:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	10 / 25	0	
06224	004	ENGL	1	312		004		DAY	Persuasive Writing	Lee, Christopher	3	MWF	2:00pm	3:50pm	B105 JFSB 	ENGL 312:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	6 / 25	0	
06224	004	ENGL	1	312		005		EVENING	Persuasive Writing	Capua, Brighton	3	MW	4:00pm	6:30pm	B101 JFSB 	ENGL 312:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	4 / 25	0	
06224	004	ENGL	1	312		006		SALT LAKE	Persuasive Writing	Scoville, Tammy	3	MW	5:15pm	7:40pm	316 SLC 	ENGL 312:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	11 / 20	0	
08559	001	ENGL	1	313		001		DAY	Expository Writing for El Ed	Cutler, Mary Lynn	3	MWF	10:00am	11:50am	2110 JKB 	ENGL 313:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	5 / 25	0	
08559	001	ENGL	1	313		002		DAY	Expository Writing for El Ed	Hay, Becca	3	MWF	12:00pm	1:50pm	2114 JKB 	ENGL 313:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	7 / 25	0	
08559	001	ENGL	1	313		003		EVENING	Expository Writing for El Ed	Hay, Becca	3	MW	4:00pm	6:30pm	B105 JFSB 	ENGL 313:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	1 / 25	0	
01837	012	ENGL	1	315		001		DAY	Writing in the Social Sciences	Larsen, Jill	3	MWF	10:00am	11:50am	299 TMCB 	ENGL 315:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	8 / 25	0	
01837	012	ENGL	1	315		002		SALT LAKE	Writing in the Social Sciences	Guyon, Elisabeth	3	MW	5:15pm	7:40pm	312 SLC 	ENGL 315:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	20 / 25	0	
01857	005	ENGL	1	316		001		DAY	Technical Communication	de Hoyos, Ben	3	MWF	08:00am	09:50am	B103 JFSB 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	12 / 25	0	
01857	005	ENGL	1	316		002		DAY	Technical Communication	Windsor, Jeff	3	MWF	2:00pm	3:50pm	B103 JFSB 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	1 / 25	0	
01857	005	ENGL	1	316		003		DAY	Technical Communication	Johnson, Lisa	3	MWF	10:00am	11:50am	B103 JFSB 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	4 / 25	0	
01857	005	ENGL	1	316		004		DAY	Technical Communication	Pilcher, Toni	3	TTh	08:20am	10:50am	B101 JFSB 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	1 / 25	0	
01857	005	ENGL	1	316		005		EVENING	Technical Communication	Eastley, Aaron	3	MW	4:00pm	6:30pm	B103 JFSB 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	8 / 25	0	
01857	005	ENGL	1	316		006		EVENING	Technical Communication	Wall, Martha	3	TTh	4:00pm	6:30pm	B103 JFSB 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	15 / 25	0	
01857	005	ENGL	1	316		007		SALT LAKE	Technical Communication	Lott, Rachel	3	TTh	2:15pm	4:55pm	313 SLC 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	6 / 25	0	
10593	001	ENGL	1	317	R	001	N	ST ABROAD	Writing Creative Nonfiction		3	TBA	TBA	TBA	TBA 	British Literature &amp; Landscape Study Abroad--ENGL 317 section 001	79 / 99	0	
01880	005	ENGL	1	359		001		DAY	The Short Story	Christianson, Elizabeth	3	TTh	12:15pm	2:45pm	1107 JKB 		9 / 25	0	
01884	014	ENGL	1	363		001		DAY	American Lit 1914-1960	Cutchins, Dennis	3	MWF	10:00am	11:50am	B150 JFSB 		3 / 25	0	
01900	001	ENGL	1	382		001		DAY	Shakespeare	Kramer, Neal	3	MWF	10:00am	11:50am	W010 BNSN 	ENGL 382:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	5 / 25	0	
01900	001	ENGL	1	382		002	N	ST ABROAD	Shakespeare		3	TBA	TBA	TBA	TBA 	ENGL 382:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.London Theatre Study Abroad--ENGL 382 section 002 is cross listed with ENGL 300 section 003; only register for one of these two classes	89 / 99	0	
06780	018	ENGL	1	395	R	001	N	ST ABROAD	Studies in Literature		3	TBA	TBA	TBA	TBA 	London Spring Study Abroad--Section 001	97 / 99	0	
06860	001	ENGL	1	399	R	001		DAY	Academic Internship	Horrocks, Jamie	9V	TBA	TBA	TBA	TBA 	ENGL 399R: An APPROVED&
06247	004	EUROP	1	336	R	001		ST ABROAD	European Studies		3	TBA	TBA	TBA	TBA 	European History Study Abroad -- section 001	98 / 99	0	
09800	001	EXSC	1	302		001		DAY	Philosophical & Ethical Issues	Wilkinson, Carol	1	TTh	10:00am	10:50am	249L SFH 		12 / 43	0	
08899	002	EXSC	1	320		001		DAY	Basic Athletic Training	Kim, Hyunsoo Kwon, sunkuSon, Jun[+]	3	MWF	08:00am	09:50am	277 SFH 	EXSC 320: Concurrent registration in EXSC 321 MAY be required; check MAP for your major.	32 / 46	0	
04306	009	EXSC	1	321		001		DAY	Basic Athletic Training Lab	Kim, Hyunsoo Son, Jun[+]	.5	MW	10:00am	11:50am	280 SFH 	EXSC 321: Concurrent registration in EXSC 320 MAY be required; check MAP for your major.	9 / 15	0	
09802	001	EXSC	1	362		001		DAY	Kinesiology & Biomechanics	Ridge, Sarah	3	MWF	12:00pm	1:50pm	255 SFH 		27 / 45	0	
09797	004	EXSC	1	385		001		DAY	Personal Training Strategies	George, James	3	MWFF	12:00pm12:00pm	1:50pm1:50pm	201 SFH 293B SFH 		17 / 30	0	
11152	000	EXSC	1	387		001		DAY	Chronic Disease Prevention	Hager, Ron	3	MWF	10:00am	11:50am	267 RB 		70 / 100	0	
04501	009	EXSC	1	390		001		DAY	Adv Musskl Hum Anat (incl lab)	Feland, Brent	4	MWF	08:00am	09:50am	285 SFH 	EXSC 390:Register for the lab by going to 106 SFH to receive a permission to add code.&
00790	001	FIN	1	200		001		SALT LAKE	Personal Finance	Cazier, David	3	TTh	5:15pm	7:40pm	407 SLC 		44 / 50	0	
00796	009	FIN	1	201		001		DAY	Principles of Finance	Larson, Jenn	3	MW	11:00am	1:45pm	151 TNRB 		131 / 344	0	
00796	009	FIN	1	201		002		DAY	Principles of Finance	Wasden, Cary	3	TTh	08:00am	10:45am	251 TNRB 		61 / 170	0	
00817	001	FIN	1	432		001	N	ST ABROAD	International Corp Finance		3	TBA	TBA	TBA	TBA 	International Investment Internship--section 001This class is for majors only.	77 / 99	0	
00419	015	FNART	1	270	R	001		ST ABROAD	European Fine Arts		3	TBA	TBA	TBA	TBA 	London Spring Study Abroad--section 001	59 / 99	0	
00419	015	FNART	1	270	R	002		ST ABROAD	European Fine Arts		3	TBA	TBA	TBA	TBA 	Italy Spring Study Abroad--section 002	85 / 99	0	
12307	000	FNART	1	301	R	001		DAY	Creat Collab in Arts and Comms	Sheets, Jeff	3V	MW	09:00am	11:50am	A470 HFAC 		17 / 20	0	
02073	007	FREN	1	101		001		DAY	First-Year French, Part 1	McCombs, Lauren	4	MTWThF	09:00am	10:50am	1105 JKB 	PLACEMENT EXAM: A placement examination is given in 1131 JFSB during the first week of the semester for students of FREN 101, 102, or 201.	13 / 20	0	
02074	008	FREN	1	102		001		DAY	First-Year French, Part 2	Miller, Jared	4	MTWThF	09:00am	10:50am	2011 JKB 		13 / 20	0	
02076	011	FREN	1	201		001		DAY	Intermediate French, Part 1	Frazier, Jimmy	4	MTWThF	09:00am	10:50am	3012 JKB 	FREN 201: Returned missionaries who spoke French part-time or from a Creole-speaking mission (Haiti) should register for FREN 201 to be eligible for the challenge exam.	11 / 20	0	
02075	010	FREN	1	202		001		DAY	Intermediate French, Part 2	Hillam, Johanne	3	MWF	11:00am	12:50pm	B140 JFSB 	FREN 202:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	14 / 20	0	
02080	009	FREN	1	311	R	002	N	ST ABROAD	3rd-Year Conversation		2	TBA	TBA	TBA	TBA 		99 / 99	0	
02080	009	FREN	1	311	R	003	N	ST ABROAD	3rd-Year Conversation		2	TBA	TBA	TBA	TBA 		99 / 99	0	
02080	009	FREN	1	311	R	004	N	ST ABROAD	3rd-Year Conversation		2	TBA	TBA	TBA	TBA 	Paris-Morocco Spring Study Abroad--section 004	95 / 99	0	
02081	034	FREN	1	321		001		DAY	Advanced French Part 1	Petelo, Elodie	3	MWF	09:00am	10:50am	B140 JFSB 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.LAB REQUIRED	8 / 20	0	
02081	034	FREN	1	321		002	L	DAY	Advanced French Part 1	Foster, Mason	0	Th	10:00am	10:50am	1101 JKB 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	8 / 10	0	
02081	034	FREN	1	321		003	L	DAY	Advanced French Part 1	Foster, Mason	0	F	11:00am	11:50am	2009 JKB 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	3 / 10	0	
02082	015	FREN	1	322		001		DAY	Advanced French Part 2	Petelo, Elodie	3	MWF	12:00pm	1:50pm	2009 JKB 	LAB REQUIRED	10 / 20	0	
02082	015	FREN	1	322		002	L	DAY	Advanced French Part 2	Foster, Mason	0	W	2:00pm	2:50pm	B112 JFSB 		5 / 10	0	
02082	015	FREN	1	322		003	L	DAY	Advanced French Part 2	Foster, Mason	0	Th	11:00am	11:50am	B112 JFSB 		5 / 10	0	
02100	003	FREN	1	361		001		DAY	French Civilization to 1715	Unlandt, Nicolaas	3	MWF	1:00pm	2:50pm	B140 JFSB 		7 / 20	0	
11391	000	FREN	1	363		001	N	ST ABROAD	Contemporary French Civilizatn		3	TBA	TBA	TBA	TBA 	Paris-Morocco Spring Study Abroad--section 001	88 / 99	0	
08529	001	FREN	1	399	R	001		DAY	Academic Internship	LeBras, Yvon	6V	TBA	TBA	TBA	TBA 	FREN 399R: An APPROVED&
02249	005	GEOG	1	120		001		DAY	Geography & World Affairs	Knapp, Jill	3	TTh	08:15am	10:45am	230 SWKT 	GEOG 120:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	42 / 76	0	
02249	005	GEOG	1	120		002		SALT LAKE	Geography & World Affairs	Platt, Greg	3	TTh	5:15pm	7:40pm	423 SLC 	GEOG 120:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	25 / 30	0	
08836	002	GEOG	1	212		001		DAY	Intro to GIS	Grieve, Kelly	3	MWF	09:00am	10:50am	640 SWKT 		8 / 35	0	
02263	002	GEOG	1	399	R	001		DAY	Academic Internship	Monson, Clark	6V	TBA	TBA	TBA	TBA 	GEOG 399R: An APPROVED&
08216	001	GEOL	1	399	R	001		DAY	Academic Internship	Morris, Thomas	9V	TBA	TBA	TBA	TBA 	GEOL 399R: An APPROVED&
02386	002	GERM	1	101		001		DAY	1st Year German	Seay, David	4	MWThFT	10:00am10:00am	11:50am10:50am	1006 JKB 1006 JKB 	GERM 101:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.LAB INCLUDED	15 / 20	0	
02386	002	GERM	1	101		002	N	ST ABROAD	1st Year German		4	TBA	TBA	TBA	TBA 	GERM 101:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	98 / 99	0	
02387	003	GERM	1	102		001	N	ST ABROAD	1st Year German		4	TBA	TBA	TBA	TBA 	GERM 102:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	94 / 99	0	
02389	006	GERM	1	201		001		DAY	2nd Yr German	Wloka, Dennis	4	MTWThF	12:00pm	1:50pm	1101 JKB 		12 / 20	0	
02389	006	GERM	1	201		002	N	ST ABROAD	2nd Yr German		4	TBA	TBA	TBA	TBA 		98 / 99	0	
02391	025	GERM	1	202		001	N	ST ABROAD	2nd-Year German		4	TBA	TBA	TBA	TBA 		99 / 99	0	
02391	025	GERM	1	202		002	N	ST ABROAD	2nd-Year German		4	TBA	TBA	TBA	TBA 		99 / 99	0	
11716	000	GERM	1	301		001	N	ST ABROAD	Intermediate German		3	TBA	TBA	TBA	TBA 		99 / 99	0	
02394	020	GERM	1	302		001	N	ST ABROAD	Advanced German Language 1		3	TBA	TBA	TBA	TBA 		98 / 99	0	
02405	003	GERM	1	303		001	N	ST ABROAD	Advanced German Language 2		3	TBA	TBA	TBA	TBA 		93 / 99	0	
08464	000	GERM	1	311	R	001		ST ABROAD	Advanced Conversation		3V	TBA	TBA	TBA	TBA 		96 / 99	0	
02404	002	GERM	1	330		001		DAY	Cultural History of Germany	Clement, Christian	3	MWF	12:00pm	1:50pm	B142 JFSB 		12 / 25	0	
12431	000	GERM	1	345	R	001		ST ABROAD	Field Studies in German		3V	TBA	TBA	TBA	TBA 		97 / 99	0	
02418	010	GERM	1	399	R	001		DAY	Academic Internship	Clement, Christian	9V	TBA	TBA	TBA	TBA 	GERM 399R: An APPROVED&
02766	001	GREEK	1	201		001		DAY	Intermediate Greek	Bay, Stephen	4	MTWThF	12:00pm	1:50pm	B042 JFSB 		13 / 20	0	
11337	000	HCOLL	1	396	R	001		DAY	Humanities Leadrshp Develpmnt	Damron, Danny	2V	T	2:00pm	3:50pm	B140 JFSB 		18 / 20	0	
12231	000	HCOLL	S	494	R	001		DAY	On-campus Experiential Project	Jara, Sherami	3	Th	11:00am	11:50am	B003 JFSB 		22 / 25	0	
08267	001	HEB	1	100	R	001		JERUSALEM	Intro to Hebrew	Goldman, Judy Whitchurch, David[+]	.5V	TBA	TBA	TBA	TBA 		52 / 80	0	
02840	009	HEB	1	102		001		DAY	1st-Year Modern Hebrew 2	Call, Rebekah	4	MWFTTh	10:00am10:00am10:00am	11:50am10:50am11:50am	3068 JFSB 3068 JFSB B099 JFSB 		18 / 20	0	
02846	003	HEB	1	311	R	001		DAY	Intermediate Conversation	Call, Rebekah	2	MW	12:00pm	1:50pm	1108 JKB 		19 / 20	0	
02846	003	HEB	1	311	R	002		DAY	Intermediate Conversation	Richards, Monica	2	TTh	12:00pm	1:50pm	1108 JKB 	HEB 311R section 002: Will be taught in English as Israeli Culture Through Film.	7 / 10	0	
08737	001	HIST	1	199	R	001		DAY	Academic Internship	Stratford, Ed	3V	TBA	TBA	TBA	2130 JFSB 	HIST 199R: An APPROVED&
11556	000	HLTH	1	100		002		DAY	Intro to Public Health	Lutz, Stephanie	1	TTh	12:00pm	12:50pm	2004 LSB 		39 / 86	0	
02824	006	HLTH	1	310		001		DAY	Chrnc Disease:Prevntn & Cntrl	Novilla, Len	3	MW	08:20am	10:50am	W005 BNSN 	This class is for majors only.	32 / 39	0	
11197	001	HLTH	1	311		001		DAY	Infectious Diseases	Sloan, Chantel	3	MW	2:00pm	4:30pm	C255 ESC 	This class is for majors only.	31 / 47	0	
02805	004	HLTH	1	320		001		EVENING	Adv First Aid & Safety	Fabis, Steven	3	TTh	5:00pm	7:30pm	106 RB 		8 / 25	0	
02805	004	HLTH	1	320		002		EVENING	Adv First Aid & Safety	Maughan, Dale	3	MW	5:00pm5:00pm	6:50pm7:50pm	106 RB 106 RB 		13 / 25	0	
07663	003	HLTH	1	322		001		DAY	Environmental Health	Johnston, Jim	3	MW	11:00am	1:30pm	W005 BNSN 		19 / 40	0	
07410	004	HLTH	1	335		001		DAY	Health Behavior Change	West, Josh	3	TTh	08:20am	10:50am	383 CB 	This class is for majors only.	6 / 20	0	
06976	009	HLTH	1	345		001		DAY	Principles of Epidemiology	Merrill, Ray	3	TTh	08:20am	10:50am	B142 JFSB 	HLTH 345:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	27 / 39	0	
10100	000	HLTH	1	383		001		EVENING	Mind/Body Health	Hall, Cougar	3	TTh	5:00pm	7:30pm	C255 ESC 		39 / 48	0	
02813	001	HLTH	1	403	R	001		ST ABROAD	Hlth Problems Workshop		3V	TBA	TBA	TBA	TBA 	Section 001: International Public Health in Africa	96 / 99	0	
02813	001	HLTH	1	403	R	002		ST ABROAD	Hlth Problems Workshop		3V	TBA	TBA	TBA	TBA 	Section 002: International Public Health in Panama	94 / 99	0	
02819	005	HLTH	1	420		001		DAY	Injury & Violence Prevention	Thygerson, Steve	3	TTh	12:00pm	2:30pm	393 CB 		28 / 40	0	
11557	000	HLTH	1	422		001		DAY	Disaster Response & Emer Prep	Cole, Gene	3	TTh	12:00pm	2:30pm	C255 ESC 		28 / 45	0	
09408	003	HLTH	1	432		001		DAY	Methods in Health Promotion	Lindsay, Gordon	3	TTh	12:00pm	2:30pm	170 SNLB 	This class is for majors only.	16 / 30	0	
12146	001	HLTH	1	434		001		DAY	Evaluation Methods	Thackeray, Rosemary	3	MW	2:00pm	4:30pm	C261 ESC 	This class is for majors only.	7 / 30	0	
02831	004	HLTH	1	436		001		DAY	Sexuality Educ in Curriculum	Hall, Cougar	3	TTh	08:20am	10:50am	C255 ESC 		38 / 45	0	
09311	004	HLTH	1	439		001		DAY	Program Planning	Crookston, Benjamin	3	TTh	08:20am	10:50am	2142 LSB 		4 / 22	0	
02811	016	HLTH	1	460		002		EVENING	Substance Abuse & Addict Beh	Lindsay, Gordon	3	TTh	5:00pm	7:30pm	W005 BNSN 		22 / 39	0	
11198	000	HLTH	1	491	R	001		DAY	Mentored Research	Cole, Gene	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
11198	000	HLTH	1	491	R	002		DAY	Mentored Research	Johnston, Jim	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
11198	000	HLTH	1	491	R	003		DAY	Mentored Research	Magnusson, Brianna	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
11198	000	HLTH	1	491	R	004		DAY	Mentored Research	Merrill, Ray	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
11198	000	HLTH	1	491	R	005		DAY	Mentored Research	Swanson, Robert	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
11198	000	HLTH	1	491	R	006		DAY	Mentored Research	Thygerson, Steve	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
11198	000	HLTH	1	491	R	008	N	ST ABROAD	Mentored Research		3V	TBA	TBA	TBA	TBA 	HLTH&
02246	004	HONRS	1	499	R	001		DAY	Honors Thesis	Parry, Joe	6V	TBA	TBA	TBA	TBA 	HONORSDEPARTMENT APPROVAL	6 / 10	0	
07740	012	IAS	1	201	R	001		ST ABROAD	Cultural Survey		1	TBA	TBA	TBA	TBA 	Section 001:&
03093	008	IHUM	1	101		001		EVENING	Introduction to the Humanities	Richey, Cami	3	MW	4:00pm	6:30pm	B104 JFSB 	IHUM 101:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	19 / 35	0	
03094	012	IHUM	1	201		001		DAY	Western Humanities 1	Poulton, Charlotte	3	MWF	10:00am	11:50am	1020 JKB 	IHUM 201:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	28 / 44	0	
03094	012	IHUM	1	201		002		EVENING	Western Humanities 1	Ringger, Kirsti	3	TTh	4:00pm	6:30pm	B030 JFSB 	IHUM 201:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	6 / 44	0	
03095	017	IHUM	1	202		001		DAY	Western Humanities 2	Whipple, Rachel	3	MWF	2:00pm	3:50pm	1018 JKB 	IHUM 202:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	9 / 42	0	
03095	017	IHUM	1	202		002		DAY	Western Humanities 2	Isaak, Kathryn	3	MWF	10:00am	11:50am	3104 JKB 	IHUM 202:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	19 / 55	0	
03095	017	IHUM	1	202		003		EVENING	Western Humanities 2	Cales, Diane	3	TTh	4:00pm	6:30pm	B042 JFSB 	IHUM 202:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	1 / 44	0	
03095	017	IHUM	1	202		004		SALT LAKE	Western Humanities 2	Rimmasch, Kristy	3	MW	12:15pm	2:40pm	312 SLC 	IHUM 202:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	27 / 40	0	
12020	000	IHUM	1	280	R	001		DAY	Sophomore Seminar	Call, Michael	3	MW	12:30pm	3:00pm	264 BRMB 		7 / 20	0	
