course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list	
01017	009	CHEM	S	106		013		DAY	General College Chemistry	Harrison, Roger	3	MWFTh	12:00pm1:00pm	12:50pm1:50pm	W111 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	3 / 25	0	
01017	009	CHEM	S	106		014		DAY	General College Chemistry	Harrison, Roger	3	MWFTh	12:00pm1:00pm	12:50pm1:50pm	W111 BNSN W003 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	14 / 25	0	
01017	009	CHEM	S	106		015		DAY	General College Chemistry	Harrison, Roger	3	MWFTh	12:00pm2:00pm	12:50pm2:50pm	W111 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	3 / 25	0	
01017	009	CHEM	S	106		016		DAY	General College Chemistry	Harrison, Roger	3	MWFTh	12:00pm2:00pm	12:50pm2:50pm	W111 BNSN W003 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	4 / 25	0	
01017	009	CHEM	S	106		017		DAY	General College Chemistry	Harrison, Roger	3	MWFTh	12:00pm3:00pm	12:50pm3:50pm	W111 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	9 / 25	0	
01017	009	CHEM	S	106		018		DAY	General College Chemistry	Harrison, Roger	3	MWFTh	12:00pm3:00pm	12:50pm3:50pm	W111 BNSN W003 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	8 / 25	0	
01017	009	CHEM	S	106		019		DAY	General College Chemistry	Harrison, Roger	3	MWFTh	12:00pm4:00pm	12:50pm4:50pm	W111 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	9 / 25	0	
01017	009	CHEM	S	106		021		DAY	General College Chemistry	Linford, Matt	3	MWFT	1:00pm12:00pm	1:50pm12:50pm	W140 BNSN 120 MARB 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	0 / 27	0	
01017	009	CHEM	S	106		022		DAY	General College Chemistry	Linford, Matt	3	MWFT	1:00pm12:00pm	1:50pm12:50pm	W140 BNSN 220 MCKB 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	1 / 27	0	
01017	009	CHEM	S	106		023		DAY	General College Chemistry	Linford, Matt	3	MWFT	1:00pm2:00pm	1:50pm2:50pm	W140 BNSN 126 MARB 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	1 / 27	0	
01017	009	CHEM	S	106		024		DAY	General College Chemistry	Linford, Matt	3	MWFT	1:00pm2:00pm	1:50pm2:50pm	W140 BNSN W006 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	4 / 27	0	
01017	009	CHEM	S	106		025		DAY	General College Chemistry	Linford, Matt	3	MWFT	1:00pm3:00pm	1:50pm3:50pm	W140 BNSN 120 MARB 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	0 / 27	0	
01017	009	CHEM	S	106		026		DAY	General College Chemistry	Linford, Matt	3	MWFT	1:00pm3:00pm	1:50pm3:50pm	W140 BNSN B106 MARB 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.Three lectures and one recitation section per week.	2 / 27	0	
01015	003	CHEM	S	107		001		DAY	Gen Coll Chem Lab	Sansom, Rebecca	1	TT	08:00am09:00am	08:50am10:50am	W112 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following the completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.Required for most students needing one year of general chemistry.	0 / 60	0	
01015	003	CHEM	S	107		002		DAY	Gen Coll Chem Lab	Bodily, Cassidy	1	TT	3:00pm4:00pm	3:50pm5:50pm	W112 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following the completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.Required for most students needing one year of general chemistry.	1 / 120	0	
01015	003	CHEM	S	107		003		DAY	Gen Coll Chem Lab	Evans, Bethany	1	ThTh	08:00am09:00am	08:50am10:50am	W112 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following the completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.Required for most students needing one year of general chemistry.	2 / 60	0	
01015	003	CHEM	S	107		004		DAY	Gen Coll Chem Lab	Bodily, Cassidy	1	ThTh	3:00pm4:00pm	3:50pm5:50pm	W112 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following the completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.Required for most students needing one year of general chemistry.	3 / 120	0	
01015	003	CHEM	S	107		005		DAY	Gen Coll Chem Lab	Tribett, Taylor	1	FF	12:00pm1:00pm	12:50pm2:50pm	W140 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following the completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.Required for most students needing one year of general chemistry.	31 / 120	0	
01018	004	CHEM	S	111		001		DAY	Principles of Chemistry	Dearden, David	4	MTWThF	08:00am	08:50am	W140 BNSN 	Tutorial included.	17 / 87	0	
01018	004	CHEM	S	111		002		DAY	Principles of Chemistry	Johnson, Jeremy	4	MTWThF	10:00am	10:50am	W140 BNSN 	Tutorial included.	19 / 104	0	
01018	004	CHEM	S	111		003		DAY	Principles of Chemistry	Asplund, Matthew	4	MTWThF	12:00pm12:00pm	12:50pm12:50pm	W140 BNSN W142 BNSN 	Tutorial included.	44 / 80	0	
10950	001	CHEM	S	113		001		DAY	Intro General Chemistry Lab	Farnsworth, Paul	2	MWMW	1:00pm2:00pm	1:50pm3:50pm	W141 BNSN C131 BNSN 	CHEM 113: The base lab fee of $15.50, plus charges for breakage and any additional non-returnable materials used, will be charged to your student account at the end of the semester. Students are required to attend both the lecture and lab listed below.	25 / 46	0	
11188	000	CHEM	1	201		001		DAY	Chem Handling & Safe Lab Prac	Allen, Matthew	.5	F	1:00pm	1:50pm	W005 BNSN 		8 / 44	0	
11188	000	CHEM	1	201		002		DAY	Chem Handling & Safe Lab Prac	Rodriguez, Nathan	.5	F	2:00pm	2:50pm	W005 BNSN 		22 / 40	0	
01025	018	CHEM	S	223		001		DAY	Quant & Qual Analy	Macedone, Jeff	4	MWTTh	2:00pm08:00am	2:50pm10:50am	W142 BNSN C131 BNSN 	Students taking CHEM 223 laboratory will be charged for non-returnable materials plus the cost of any breakage.Primarily for majors in molecular biology and the life sciences.	42 / 67	0	
01021	002	CHEM	S	227		001		DAY	Principles of Chem Analysis	Woolley, Adam	4	MWMW	12:00pm09:00am	12:50pm11:50am	W142 BNSN C131 BNSN 	Students taking Chem 227 laboratory will be charged for non-returnable materials plus the cost of any breakage.	14 / 32	0	
01021	002	CHEM	S	227		002		DAY	Principles of Chem Analysis	Goates, Steven	4	MWTTh	12:00pm12:00pm	12:50pm2:50pm	W142 BNSN C131 BNSN 	Students taking Chem 227 laboratory will be charged for non-returnable materials plus the cost of any breakage.	3 / 32	0	
11429	000	CHEM	S	285		001		DAY	Intro Bio-organic Chemistry	Andrus, Merritt	4	MTWThF	1:00pm	1:50pm	W111 BNSN 	CHEM 285:  Additional seats for specific sections may be available to Freshman Mentoring participants through envelopes.	71 / 250	0	
11987	000	CHEM	S	297	R	001		DAY	Research Training Experience	Dearden, David Nielson, JenniferPatterson, JamesWatt, Richard[+]	3V	TBA	TBA	TBA	TBA 		3 / 10	0	
11987	000	CHEM	2	297	R	002		DAY	Research Training Experience	Dearden, David	3V	TBA	TBA	TBA	TBA 		50 / 50	0	
01031	022	CHEM	S	351		001		DAY	Organic Chemistry 1	Savage, Paul	3	MWFT	09:00am08:00am	09:50am08:50am	W111 BNSN W141 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	4 / 32	0	
01031	022	CHEM	S	351		002		DAY	Organic Chemistry 1	Savage, Paul	3	MWFT	09:00am08:00am	09:50am08:50am	W111 BNSN W009 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	6 / 32	0	
01031	022	CHEM	S	351		003		DAY	Organic Chemistry 1	Savage, Paul	3	MWFT	09:00am09:00am	09:50am09:50am	W111 BNSN W141 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	1 / 32	0	
01031	022	CHEM	S	351		004		DAY	Organic Chemistry 1	Savage, Paul	3	MWFT	09:00am09:00am	09:50am09:50am	W111 BNSN W009 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	1 / 32	0	
01031	022	CHEM	S	351		005		DAY	Organic Chemistry 1	Savage, Paul	3	MWFT	09:00am10:00am	09:50am10:50am	W111 BNSN W142 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	2 / 32	0	
01031	022	CHEM	S	351		006		DAY	Organic Chemistry 1	Savage, Paul	3	MWFT	09:00am10:00am	09:50am10:50am	W111 BNSN C247 ESC 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	3 / 32	0	
01031	022	CHEM	S	351		007		DAY	Organic Chemistry 1	Savage, Paul	3	MWFT	09:00am12:00pm	09:50am12:50pm	W111 BNSN 128 MARB 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	2 / 32	0	
01031	022	CHEM	S	351		008		DAY	Organic Chemistry 1	Savage, Paul	3	MWFT	09:00am12:00pm	09:50am12:50pm	W111 BNSN 166 MCKB 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	1 / 32	0	
01031	022	CHEM	S	351		011		DAY	Organic Chemistry 1	Savage, Paul	3	MWFTh	11:00am08:00am	11:50am08:50am	W111 BNSN W141 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	5 / 32	0	
01031	022	CHEM	S	351		012		DAY	Organic Chemistry 1	Savage, Paul	3	MWFTh	11:00am08:00am	11:50am08:50am	W111 BNSN W003 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	8 / 32	0	
01031	022	CHEM	S	351		013		DAY	Organic Chemistry 1	Savage, Paul	3	MWFTh	11:00am09:00am	11:50am09:50am	W111 BNSN W002 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	6 / 32	0	
01031	022	CHEM	S	351		014		DAY	Organic Chemistry 1	Savage, Paul	3	MWFTh	11:00am09:00am	11:50am09:50am	W111 BNSN W003 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	7 / 32	0	
01031	022	CHEM	S	351		015		DAY	Organic Chemistry 1	Savage, Paul	3	MWFTh	11:00am10:00am	11:50am10:50am	W111 BNSN W002 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	7 / 32	0	
01031	022	CHEM	S	351		016		DAY	Organic Chemistry 1	Savage, Paul	3	MWFTh	11:00am10:00am	11:50am10:50am	W111 BNSN W003 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	1 / 32	0	
01031	022	CHEM	S	351		017		DAY	Organic Chemistry 1	Savage, Paul	3	MWFTh	11:00am12:00pm	11:50am12:50pm	W111 BNSN W141 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	2 / 32	0	
01031	022	CHEM	S	351		018		DAY	Organic Chemistry 1	Savage, Paul	3	MWFTh	11:00am12:00pm	11:50am12:50pm	W111 BNSN 160 MCKB 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	1 / 32	0	
01031	022	CHEM	S	351		021		DAY	Organic Chemistry 1	Castle, Steven	3	MWFT	3:00pm2:00pm	3:50pm2:50pm	W111 BNSN 393 CB 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	2 / 32	0	
01031	022	CHEM	S	351		022		DAY	Organic Chemistry 1	Castle, Steven	3	MWFT	3:00pm2:00pm	3:50pm2:50pm	W111 BNSN W003 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	1 / 32	0	
01031	022	CHEM	S	351		023		DAY	Organic Chemistry 1	Castle, Steven	3	MWFT	3:00pm3:00pm	3:50pm3:50pm	W111 BNSN W003 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	0 / 32	0	
01031	022	CHEM	S	351		024		DAY	Organic Chemistry 1	Castle, Steven	3	MWFT	3:00pm3:00pm	3:50pm3:50pm	W111 BNSN W002 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	0 / 32	0	
01031	022	CHEM	S	351		025		DAY	Organic Chemistry 1	Castle, Steven	3	MWFT	3:00pm4:00pm	3:50pm4:50pm	W111 BNSN W006 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	0 / 32	0	
01031	022	CHEM	S	351		026		DAY	Organic Chemistry 1	Castle, Steven	3	MWFT	3:00pm4:00pm	3:50pm4:50pm	W111 BNSN W010 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	1 / 32	0	
01031	022	CHEM	S	351		027		DAY	Organic Chemistry 1	Castle, Steven	3	MWFT	3:00pm2:00pm	3:50pm2:50pm	W111 BNSN 123 MARB 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	1 / 32	0	
01031	022	CHEM	S	351		028		DAY	Organic Chemistry 1	Castle, Steven	3	MWFT	3:00pm4:00pm	3:50pm4:50pm	W111 BNSN W009 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.CHEM 351 section 001-008 and 011 - 018: This class will be taught without a traditional textbook. Learning materials will be accessed from various online and other resources per the instructor's direction.CHEM 351 section 021-026: This class will be taught using, primarily, a traditional organic chemistry textbook.Primarily for majors in chemical engineering and the biological sciences.	7 / 32	0	
01030	003	CHEM	S	351	M	001		DAY	Organic Chemistry 1 - Majors	Ess, Daniel	3	MWFT	2:00pm09:00am	2:50pm09:50am	W140 BNSN 151 HRCB 	This class is for majors only.For majors in chemistry and biochemistry.	0 / 40	0	
01030	003	CHEM	S	351	M	002		DAY	Organic Chemistry 1 - Majors	Ess, Daniel	3	MWFT	2:00pm10:00am	2:50pm10:50am	W140 BNSN 126 MARB 	This class is for majors only.For majors in chemistry and biochemistry.	25 / 41	0	
01032	016	CHEM	S	352		001		DAY	Organic Chemistry 2	Price, Josh	3	MWFTh	10:00am08:00am	10:50am08:50am	W111 BNSN W009 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.Primarily for majors in chemical engineering and the biological sciences.	0 / 34	0	
01032	016	CHEM	S	352		002		DAY	Organic Chemistry 2	Price, Josh	3	MWFTh	10:00am08:00am	10:50am08:50am	W111 BNSN W002 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.Primarily for majors in chemical engineering and the biological sciences.	0 / 34	0	
01032	016	CHEM	S	352		003		DAY	Organic Chemistry 2	Price, Josh	3	MWFTh	10:00am09:00am	10:50am09:50am	W111 BNSN W009 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.Primarily for majors in chemical engineering and the biological sciences.	0 / 34	0	
01032	016	CHEM	S	352		004		DAY	Organic Chemistry 2	Price, Josh	3	MWFTh	10:00am09:00am	10:50am09:50am	W111 BNSN W141 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.Primarily for majors in chemical engineering and the biological sciences.	0 / 34	0	
01032	016	CHEM	S	352		005		DAY	Organic Chemistry 2	Price, Josh	3	MWFTh	10:00am10:00am	10:50am10:50am	W111 BNSN W142 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.Primarily for majors in chemical engineering and the biological sciences.	0 / 34	0	
01032	016	CHEM	S	352		006		DAY	Organic Chemistry 2	Price, Josh	3	MWFTh	10:00am12:00pm	10:50am12:50pm	W111 BNSN 120 MARB 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.Primarily for majors in chemical engineering and the biological sciences.	1 / 34	0	
01032	016	CHEM	S	352		007		DAY	Organic Chemistry 2	Price, Josh	3	MWFTh	10:00am10:00am	10:50am10:50am	W111 BNSN 2004 LSB 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.Primarily for majors in chemical engineering and the biological sciences.	0 / 34	0	
01032	016	CHEM	S	352		008		DAY	Organic Chemistry 2	Price, Josh	3	MWFTh	10:00am12:00pm	10:50am12:50pm	W111 BNSN 280 MCKB 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.Primarily for majors in chemical engineering and the biological sciences.	1 / 34	0	
01033	001	CHEM	S	353		001		DAY	Organic Chem Lab-Nonmajors	Bronson, Todd	2V	MWMW	3:00pm4:00pm	3:50pm5:50pm	W142 BNSN C171 BNSN 	Students taking CHEM 353 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab. Students are discouraged from adding the class after the first lab.For predentistry, premedicine, and other majors who do not intend to take Chem 455.	5 / 60	0	
01033	001	CHEM	S	353		002		DAY	Organic Chem Lab-Nonmajors	Bronson, Todd	2V	TThTTh	08:00am09:00am	08:50am10:50am	W142 BNSN C171 BNSN 	Students taking CHEM 353 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab. Students are discouraged from adding the class after the first lab.For predentistry, premedicine, and other majors who do not intend to take Chem 455.	0 / 50	0	
01033	001	CHEM	S	353		003		DAY	Organic Chem Lab-Nonmajors	Mohl, Gregory	2V	TThTTh	12:00pm1:00pm	12:50pm2:50pm	W142 BNSN C171 BNSN 	Students taking CHEM 353 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab. Students are discouraged from adding the class after the first lab.For predentistry, premedicine, and other majors who do not intend to take Chem 455.	5 / 60	0	
01033	001	CHEM	S	353		004		DAY	Organic Chem Lab-Nonmajors	Stewart, Michael	2V	TThTTh	3:00pm4:00pm	3:50pm5:50pm	W142 BNSN C171 BNSN 	Students taking CHEM 353 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab. Students are discouraged from adding the class after the first lab.For predentistry, premedicine, and other majors who do not intend to take Chem 455.	4 / 60	0	
01033	001	CHEM	S	353		005		DAY	Organic Chem Lab-Nonmajors	Olsen, Erin	2V	TThTTh	6:00pm7:00pm	6:50pm8:50pm	W141 BNSN C171 BNSN 	Students taking CHEM 353 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab. Students are discouraged from adding the class after the first lab.For predentistry, premedicine, and other majors who do not intend to take Chem 455.	31 / 60	0	
01034	001	CHEM	S	354		001		DAY	Organic Chem Lab-Major	Bronson, Todd	2	TThTTh	08:00am09:00am	08:50am10:50am	W142 BNSN C171 BNSN 	Students taking CHEM 354 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.This class is for majors only.	1 / 10	0	
11290	000	CHEM	S	355		001		DAY	Organic Lab 2 - Nonmajors	Bronson, Todd	1	TBA	TBA	TBA	TBA 		10 / 10	0	
01045	010	CHEM	S	391		001		DAY	Tech Writing Using Chem Lit	Graves, Steven Andrus, Merritt[+]	3	MWF	10:00am	10:50am	W141 BNSN 	Fulfills GE Advanced Writing requirement.	2 / 23	0	
01045	010	CHEM	S	391		002		DAY	Tech Writing Using Chem Lit	Andrus, Merritt Graves, Steven[+]	3	MWF	10:00am	10:50am	W141 BNSN 	Fulfills GE Advanced Writing requirement.	11 / 23	0	
01035	001	CHEM	S	455		001		DAY	Synthesis & Qual Organic Analy	Burt, Scott Peterson, Matt[+]	3	TThMWF	10:00am12:00pm	10:50am2:50pm	W141 BNSN C171 BNSN 	Students taking CHEM 455 laboratory will be charged for non-returnable materials plus the cost of any breakage.For chemistry and other science majors.	12 / 30	0	
01040	000	CHEM	S	462		001		DAY	Physical Chemistry	Asplund, Matthew	3	MWF	11:00am	11:50am	W141 BNSN 		24 / 46	0	
11826	000	CHEM	S	467		001		DAY	Physical Chemistry - Engineers	Patterson, James	3	MWF	3:00pm	3:50pm	W140 BNSN 	For chemical engineering majors and other interested students in fields of engineering and physical science.	43 / 170	0	
09983	001	CHEM	S	481		001		DAY	Biochemistry	Wood, Steven	3	MWF	09:00am	09:50am	115 MCKB 	For chemistry majors and students in biological sciences who contemplate pursuing advanced degrees, including medicine. (For prerequisite, Chem 352M may be used in place of Chem 352.  Get a permission-to-add code from the course instructor.)	0 / 180	0	
