course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
04523	007	EXSC	1	797	R	001		DAY	Individual Research & Study	Feland, Brent	9V	TBA	TBA	TBA	TBA 		9 / 10	0
04523	007	EXSC	1	797	R	002		DAY	Individual Research & Study		9V	TBA	TBA	TBA	TBA 		5 / 5	0
04523	007	EXSC	1	797	R	003		DAY	Individual Research & Study		9V	TBA	TBA	TBA	TBA 		5 / 5	0
04525	004	EXSC	1	799	R	001		DAY	Doctoral Dissertation	Draper, David	18V	TBA	TBA	TBA	TBA 		30 / 30	0
04525	004	EXSC	1	799	R	002		DAY	Doctoral Dissertation	Feland, Brent	18V	TBA	TBA	TBA	TBA 		4 / 5	0
04525	004	EXSC	1	799	R	003		DAY	Doctoral Dissertation	Seeley, Matthew	18V	TBA	TBA	TBA	TBA 		4 / 5	0
04525	004	EXSC	1	799	R	004		DAY	Doctoral Dissertation	Hopkins, Ty	18V	TBA	TBA	TBA	TBA 		4 / 5	0
04525	004	EXSC	1	799	R	005		DAY	Doctoral Dissertation		18V	TBA	TBA	TBA	TBA 		5 / 5	0
00796	009	FIN	1	201		001		DAY	Principles of Finance	Larson, Jenn	3	MW	12:30pm	3:15pm	151 TNRB 		184 / 344	0
00796	009	FIN	1	201		002		DAY	Principles of Finance	Cardell, Sunshine	3	MW	11:00am	1:45pm	251 TNRB 		41 / 170	0
00817	001	FIN	1	432		001	N	ST ABROAD	International Corp Finance		3	TBA	TBA	TBA	TBA 	This class is for majors only.	83 / 99	0
12307	000	FNART	1	301	R	001		DAY	Creat Collab in Arts and Comms	Sheets, Jeff	3V	TTh	08:00am	10:50am	TBA 		14 / 20	0
12307	000	FNART	1	301	R	002		DAY	Creat Collab in Arts and Comms	Sheets, Jeff Barson, BrentCarter, Ed[+]	3	MW	10:00am	3:00pm	A345 HFAC 		19 / 20	0
12307	000	FNART	1	301	R	003		ST ABROAD	Creat Collab in Arts and Comms	Carter, Ed Barson, BrentSheets, Jeff[+]	3	TBA	TBA	TBA	TBA 		95 / 99	0
09785	002	FPM	1	199	R	001		DAY	Technical Internship	Burr, Kevin	2V	TBA	TBA	TBA	TBA 	FPM 199R: Follow the Department Pre-registration Instructions prior to Internship Application.FPM 199R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	45 / 50	0
09785	002	FPM	S	199	R	002		DAY	Technical Internship	Burr, Kevin	2V	TBA	TBA	TBA	TBA 	FPM 199R: Follow the Department Pre-registration Instructions prior to Internship Application.FPM 199R: An APPROVED Internship Application is required before adding.FPM 199R section 002: This class will be taught as a full semester class over both spring and summer terms.  Please do not schedule courses that conflict with this same time, if you take additional summer term classes. More information.This class requires internship coordinator approval.	47 / 50	0
11836	001	FPM	1	200		001		DAY	Healthcare Engineering	Campbell, Jeffery	3	TTh	08:00am	10:50am	224 SNLB 		20 / 24	0
11508	001	FPM	1	399	R	001		DAY	Capstone Internship	Campbell, Jeffery	3V	TBA	TBA	TBA	TBA 	FPM 399R: Follow the Department Pre-registration Instructions prior to Internship Application.FPM 399R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	49 / 50	0
11508	001	FPM	S	399	R	002		DAY	Capstone Internship	Campbell, Jeffery	3V	TBA	TBA	TBA	TBA 	FPM 399R: Follow the Department Pre-registration Instructions prior to Internship Application.FPM 399R: An APPROVED Internship Application is required before adding.FPM 399R section 002: This class will be taught as a full semester class over both spring and summer terms.  Please do not schedule courses that conflict with this same time, if you take additional summer term classes. More information.This class requires internship coordinator approval.	45 / 50	0
09790	002	FPM	1	494	R	001		DAY	Special Topics in FPM	Campbell, Jeffery	3V	TTh	09:00am09:00am	10:50am11:50am	224 SNLB 224 SNLB 	This class requires departmental approval.	5 / 5	0
09790	002	FPM	1	494	R	002		DAY	Special Topics in FPM	Campbell, Jeffery	3V	TBA	TBA	TBA	TBA 	This class requires departmental approval.	5 / 5	0
02073	007	FREN	1	101		001		DAY	First-Year French, Part 1	Cummins, Laurel	4	MTWThF	09:00am	10:50am	1119 JKB 	PLACEMENT EXAM: A placement examination is given in 1131 JFSB during the first week of the semester for students of FREN 101, 102, or 201.	13 / 20	0
02074	008	FREN	1	102		001		DAY	First-Year French, Part 2	Miller, Jared	4	MTWThF	09:00am	10:50am	2009 JKB 		13 / 20	0
02076	011	FREN	1	201		002		DAY	Intermediate French, Part 1	Law, Jim	4	MTWThF	09:00am	10:50am	1002 JKB 	FREN 201: Returned missionaries who spoke French part-time or from a Creole-speaking mission (Haiti) should register for FREN 201 to be eligible for the challenge exam.	13 / 20	0
02075	010	FREN	1	202		001		DAY	Intermediate French, Part 2	Hillam, Johanne	3	MWF	11:00am	12:50pm	3132 JFSB 	FREN 202:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	12 / 20	0
02075	010	FREN	1	202		002	N	ST ABROAD	Intermediate French, Part 2		3	TBA	TBA	TBA	TBA 	FREN 202:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	91 / 99	0
02077	016	FREN	1	211	R	001	N	ST ABROAD	2nd-Year Conversation		2	TBA	TBA	TBA	TBA 		97 / 99	0
02080	009	FREN	1	311	R	002	N	ST ABROAD	3rd-Year Conversation		2	TBA	TBA	TBA	TBA 		99 / 99	0
02080	009	FREN	1	311	R	004	N	ST ABROAD	3rd-Year Conversation		2	TBA	TBA	TBA	TBA 		98 / 99	0
02081	034	FREN	1	321		001		DAY	Advanced French Part 1	Petelo, Elodie	3	MWF	09:00am	10:50am	3024 JKB 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.LAB REQUIRED	8 / 20	0
02081	034	FREN	1	321		003	L	DAY	Advanced French Part 1	Escamilla, Carlos	0	F	11:25am	11:50am	C258 ESC 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.LECTURE REQUIRED	0 / 4	0
02081	034	FREN	1	321		004	L	DAY	Advanced French Part 1	Escamilla, Carlos	0	T	12:00pm	12:25pm	C258 ESC 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.LECTURE REQUIRED	3 / 4	0
02081	034	FREN	1	321		005	L	DAY	Advanced French Part 1	Escamilla, Carlos	0	T	12:25pm	12:50pm	C258 ESC 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.LECTURE REQUIRED	3 / 4	0
02081	034	FREN	1	321		006	L	DAY	Advanced French Part 1	Escamilla, Carlos	0	Th	12:00pm	12:25pm	C258 ESC 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.LECTURE REQUIRED	3 / 4	0
02081	034	FREN	1	321		007	L	DAY	Advanced French Part 1	Escamilla, Carlos	0	Th	12:25pm	12:50pm	C258 ESC 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.LECTURE REQUIRED	4 / 4	0
02081	034	FREN	1	321		008	L	DAY	Advanced French Part 1	Escamilla, Carlos	0	Th	7:30pm	7:55pm	C258 ESC 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.LECTURE REQUIRED	0 / 4	0
02082	015	FREN	1	322		001		DAY	Advanced French Part 2	Petelo, Elodie	3	MWF	12:00pm	1:50pm	2011 JKB 	LAB REQUIRED	10 / 20	0
02082	015	FREN	1	322		003	L	DAY	Advanced French Part 2	Escamilla, Carlos	0	T	10:00am	10:25am	C258 ESC 	LECTURE REQUIRED	3 / 4	0
02082	015	FREN	1	322		004	L	DAY	Advanced French Part 2	Escamilla, Carlos	0	M	2:00pm	2:25pm	C258 ESC 	LECTURE REQUIRED	2 / 4	0
02082	015	FREN	1	322		005	L	DAY	Advanced French Part 2	Escamilla, Carlos	0	W	2:00pm	2:25pm	C258 ESC 	LECTURE REQUIRED	1 / 4	0
02082	015	FREN	1	322		006	L	DAY	Advanced French Part 2	Escamilla, Carlos	0	F	2:00pm	2:25pm	C266 ESC 	LECTURE REQUIRED	1 / 4	0
02086	009	FREN	1	345		001	N	ST ABROAD	Francophone Cultur		3	TBA	TBA	TBA	TBA 		87 / 99	0
02100	003	FREN	1	361		001		DAY	French Civilization to 1715	Unlandt, Nicolaas	3	MWF	1:00pm	2:50pm	1101 JKB 		15 / 20	0
08529	001	FREN	1	399	R	001		DAY	Academic Internship	LeBras, Yvon	6V	TBA	TBA	TBA	TBA 	FREN 399R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	5 / 5	0
08529	001	FREN	1	399	R	003	N	ST ABROAD	Academic Internship		6V	TBA	TBA	TBA	TBA 	FREN 399R: An APPROVED Internship Application is required before adding.	95 / 99	0
02090	002	FREN	1	411	R	001	N	ST ABROAD	4th Yr Convers		2	TBA	TBA	TBA	TBA 		99 / 99	0
11392	000	FREN	1	445		001	N	ST ABROAD	Advanced Francophone Culture		3	TBA	TBA	TBA	TBA 		92 / 99	0
10484	000	FREN	1	452	R	001		DAY	Studies in Period,Mvmt & Theme	Unlandt, Nicolaas	3	MWF	10:00am	11:50am	B140 JFSB 	FREN 452R section 001: Troubadour Poetry	13 / 20	0
11393	000	FREN	1	457	R	002	N	ST ABROAD	Studies in French Culture		3	TBA	TBA	TBA	TBA 		83 / 99	0
02105	001	FREN	1	490	R	001		ST ABROAD	Individual Study		3	TBA	TBA	TBA	TBA 		96 / 99	0
08337	002	FREN	1	491	R	001		DAY	Sr Oral Proficiency Evaluation	Thompson, Chantal	0	TBA	TBA	TBA	TBA 		7 / 10	0
11790	000	FREN	1	495		001		DAY	Senior Portfolio Seminar	Cropper, Corry	.5	TBA	TBA	TBA	TBA 		16 / 20	0
02142	000	FREN	1	699	R	001		DAY	Masters Thesis	Sprenger, Anca	6V	TBA	TBA	TBA	TBA 		4 / 5	0
02247	015	GEOG	1	101		001		DAY	Global Environment	Monson, Clark	3	MWF	10:00am	11:50am	270 SWKT 	GEOG 101:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	62 / 76	0
02249	005	GEOG	1	120		001		DAY	Geography & World Affairs	Knapp, Jill	3	MWF	10:00am	11:50am	230 SWKT 	GEOG 120:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	61 / 76	0
02251	005	GEOG	1	211		001		DAY	Map Use & Interpretation	Monson, Clark	4	MWF	1:00pm	2:50pm	660 SWKT 	LAB INCLUDED	9 / 25	0
08836	002	GEOG	1	212		001		DAY	Intro to GIS	Simons, Kent	3	MWF	09:00am	10:50am	640 SWKT 		27 / 35	0
02263	002	GEOG	1	399	R	001		DAY	Academic Internship	Monson, Clark	6V	TBA	TBA	TBA	TBA 	GEOG 399R: An APPROVED Internship Application is required before adding.GEOG 399R section 001: Domestic InternshipThis class requires internship coordinator approval.	18 / 20	0
02278	000	GEOG	1	493	R	001		DAY	Special Problems	Jensen, Ryan	3V	TBA	TBA	TBA	TBA 	PREVIOUS APPLICATION	10 / 10	0
02278	000	GEOG	1	493	R	003		ST ABROAD	Special Problems		3	TBA	TBA	TBA	TBA 	This class requires departmental approval.	71 / 99	0
11204	000	GEOG	1	495	R	001		DAY	Mentored Research	Jensen, Ryan	3V	TBA	TBA	TBA	TBA 		2 / 2	0
09711	000	GEOG	1	503		001		DAY	Geographic Info Systems	Simons, Kent	4	MWF	09:00am	10:50am	640 SWKT 		5 / 5	0
02305	021	GEOL	1	101		001		DAY	Introduction to Geology	Skinner, Randy	3	MWF	10:00am	11:50am	C295 ESC 	GEOL 101:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.INCLUDES FRESHMAN MENTORINGFIELD TRIP REQUIRED	67 / 111	0
02307	001	GEOL	1	103		003		SALT LAKE	Life of the Past	Kass, Michael	3	TTh	2:45pm	5:10pm	422 SLC 		0 / 0	0
08216	001	GEOL	1	399	R	001		DAY	Academic Internship	Morris, Thomas	9V	TBA	TBA	TBA	TBA 	GEOL 399R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	5 / 5	0
09400	000	GEOL	1	410		001		DAY	Geol Field Methods	Carling, Greg Christiansen, EricHarris, RonaldMorris, ThomasNelson, SteveRadebaugh, JaniRitter, ScottRupper, Summer[+]	6	MTWThF	08:00am	08:50am	C153 ESC 		0 / 28	0
09868	000	GEOL	1	490	R	001		DAY	Short Courses	Ritter, Scott	3V	TBA	TBA	TBA	TBA 		10 / 10	0
11822	000	GEOL	1	497	R	001		DAY	Geological Research	Harris, Ronald	4V	TBA	TBA	TBA	TBA 		1 / 1	0
02360	004	GEOL	1	499	R	001		DAY	Honors Thesis	Ritter, Scott	6V	TBA	TBA	TBA	TBA 		5 / 5	0
08217	001	GEOL	1	599	R	001		DAY	Academic Internship	Morris, Thomas	9V	TBA	TBA	TBA	TBA 	GEOL 599R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	4 / 5	0
02379	001	GEOL	1	695	R	001		DAY	Research	Harris, Ronald	4V	TBA	TBA	TBA	TBA 		1 / 1	0
02377	001	GEOL	1	696	R	001		DAY	Read & Conf Geol	McBride, John	4V	TBA	TBA	TBA	TBA 		5 / 5	0
02378	000	GEOL	1	697	R	001		DAY	Dir Field Studies	McBride, John	6V	TBA	TBA	TBA	TBA 		5 / 5	0
02380	001	GEOL	1	699	R	001		DAY	Master's Thesis	Dorais, Michael	9V	TBA	TBA	TBA	TBA 		11 / 20	0
02386	002	GERM	1	101		001		DAY	1st Year German	Bryan, Jessica	4	MTWThF	08:00am	09:50am	B142 JFSB 	GERM 101:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.LAB INCLUDED	18 / 25	0
02386	002	GERM	1	101		002	N	ST ABROAD	1st Year German		4	TBA	TBA	TBA	TBA 	GERM 101:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	86 / 99	0
02387	003	GERM	1	102		002	N	ST ABROAD	1st Year German		4	TBA	TBA	TBA	TBA 	GERM 102:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	94 / 99	0
02387	003	GERM	1	102		004		DAY	1st Year German	Seay, David	4	MWThFT	10:00am10:00am	11:50am10:50am	299 TMCB 299 TMCB 	GERM 102:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	7 / 10	0
02389	006	GERM	1	201		001		DAY	2nd Yr German	Brewer, Cindy	4	MWThFT	10:00am10:00am	11:50am10:50am	B142 JFSB B142 JFSB 		15 / 20	0
02389	006	GERM	1	201		002	N	ST ABROAD	2nd Yr German		4	TBA	TBA	TBA	TBA 		95 / 99	0
02389	006	GERM	1	201		003	N	ST ABROAD	2nd Yr German		4	TBA	TBA	TBA	TBA 		97 / 99	0
11716	000	GERM	1	301		001	N	ST ABROAD	Intermediate German		3	TBA	TBA	TBA	TBA 		99 / 99	0
11716	000	GERM	1	301		002	N	ST ABROAD	Intermediate German		3	TBA	TBA	TBA	TBA 		98 / 99	0
02394	020	GERM	1	302		001	N	ST ABROAD	Advanced German Language 1		3	TBA	TBA	TBA	TBA 		96 / 99	0
02405	003	GERM	1	303		001	N	ST ABROAD	Advanced German Language 2		3	TBA	TBA	TBA	TBA 		98 / 99	0
08464	000	GERM	1	311	R	001		ST ABROAD	Advanced Conversation		3	TBA	TBA	TBA	TBA 		97 / 99	0
02418	010	GERM	1	399	R	001		DAY	Academic Internship	Clement, Christian	9V	TBA	TBA	TBA	TBA 	GERM 399R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	4 / 5	0
02418	010	GERM	1	399	R	004		ST ABROAD	Academic Internship		6V	TBA	TBA	TBA	TBA 	GERM 399R: An APPROVED Internship Application is required before adding.	88 / 99	0
02418	010	GERM	1	399	R	007		DAY	Academic Internship		6	TBA	TBA	TBA	TBA 	GERM 399R: An APPROVED Internship Application is required before adding.	5 / 5	0
02402	005	GERM	1	400	R	001		DAY	4th-Yr Proficiency Tutorial	James, Michelle	3V	TBA	TBA	TBA	TBA 		4 / 5	0
11372	000	GERM	1	445	R	001		DAY	Special Topics	Spencer, Tom	3	MWF	12:00pm	1:50pm	3116 JFSB 	GERM 445R section 001: Faith and Reason	6 / 10	0
02416	000	GERM	1	490	R	001		EVENING	Special Studies in German	Kelling, Hans-Wilhelm	3	MW	4:00pm	6:30pm	3116 JFSB 	GERM 490R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.GERM 490R section 001 is cross-listed with ARTHC 595R section 001: German for Reading.PREVIOUS APPLICATION	5 / 5	0
02416	000	GERM	1	490	R	002		ST ABROAD	Special Studies in German		3	TBA	TBA	TBA	TBA 	GERM 490R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	98 / 99	0
02414	008	GERM	1	499	R	001		DAY	Honors Thesis		6V	TBA	TBA	TBA	TBA 	PREVIOUS APPLICATON	5 / 5	0
07939	000	GERM	1	680	R	001		DAY	Special Studies in German		3V	TBA	TBA	TBA	TBA 	PREVIOUS APPLICATION	5 / 5	0
02766	001	GREEK	1	201		001		DAY	Intermediate Greek	Cox, Eric	4	MTWTh	12:00pm	1:50pm	B042 JFSB 		16 / 20	0
08267	001	HEB	1	100	R	002		JERUSALEM	Intro to Hebrew	Goldman, Judy	.5V	TBA	TBA	TBA	TBA 		46 / 90	0
02840	009	HEB	1	102		001		DAY	1st-Year Modern Hebrew 2	Call, Rebekah	4	MWThT	10:00am10:00am	11:50am10:50am	3068 JFSB 3068 JFSB 		19 / 20	0
02846	003	HEB	1	311	R	001		DAY	Intermediate Conversation	Call, Rebekah	2	MW	12:00pm	1:50pm	3068 JFSB 		19 / 20	0
02846	003	HEB	1	311	R	002		DAY	Intermediate Conversation	Richards, Monica	2	TTh	12:00pm	1:50pm	1119 JKB 	HEB 311R section 002: Will be taught in English as Israeli Culture Through Film.	2 / 10	0
08737	001	HIST	1	199	R	001		DAY	Academic Internship	Fluhman, Spencer	3V	TBA	TBA	TBA	2130 JFSB 	HIST 199R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	4 / 10	0
08737	001	HIST	1	199	R	002		DAY	Academic Internship	Fluhman, Spencer	3V	TBA	TBA	TBA	2130 JFSB 	HIST 199R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	10 / 10	0
08737	001	HIST	S	199	R	003		DAY	Academic Internship	Fluhman, Spencer	3V	TBA	TBA	TBA	2130 JFSB 	HIST 199R: An APPROVED Internship Application is required before adding.HIST 199R section 003: This class will be taught as a full semester class over both spring and summer terms.  Please do not schedule courses that conflict with this same time, if you take additional summer term classes. More information.This class requires internship coordinator approval.	7 / 10	0
08737	001	HIST	S	199	R	004		DAY	Academic Internship	Fluhman, Spencer	3V	TBA	TBA	TBA	2130 JFSB 	HIST 199R: An APPROVED Internship Application is required before adding.HIST 199R section 004: This class will be taught as a full semester class over both spring and summer terms.  Please do not schedule courses that conflict with this same time, if you take additional summer term classes. More information.This class requires internship coordinator approval.	9 / 10	0
08737	001	HIST	1	199	R	007	N	ST ABROAD	Academic Internship		3V	TBA	TBA	TBA	TBA 	HIST 199R: An APPROVED Internship Application is required before adding.	98 / 99	0
08737	001	HIST	1	199	R	008	N	ST ABROAD	Academic Internship		3V	TBA	TBA	TBA	TBA 	HIST 199R: An APPROVED Internship Application is required before adding.	98 / 99	0
02853	011	HIST	1	200		001		DAY	Historian's Craft	Pulsipher, Jenny	3	TTh	12:00pm	2:30pm	3016 JKB 		12 / 20	0
08211	003	HIST	1	201		001		DAY	World Civilization to 1500	Pixton, Paul	3	MWF	10:00am	11:40am	B135 JFSB 	HIST 201:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	42 / 59	0
08211	003	HIST	1	201		002		DAY	World Civilization to 1500	Hamblin, Bill	3	TTh	1:00pm	3:30pm	3718 HBLL 	HIST 201:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	2 / 59	0
08211	003	HIST	1	201		004		EVENING	World Civilization to 1500	Hamblin, Bill	3	TTh	4:00pm	6:30pm	B030 JFSB 	HIST 201:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	23 / 45	0
08211	003	HIST	1	201		005		SALT LAKE	World Civilization to 1500	Latimer, Brett	3	TTh	2:45pm	5:10pm	411 SLC 	HIST 201:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	25 / 32	0
08212	003	HIST	1	202		001		DAY	World Civilization from 1500	Anderson, Stewart	3	TTh	08:00am	10:30am	3718 HBLL 	HIST 202:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	8 / 59	0
02857	033	HIST	1	220		001		DAY	U S Through 1877	Hodson, Chris	3	MWF	08:00am	09:40am	2002 JKB 	HIST 220:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	9 / 40	0
02858	024	HIST	1	221		001		DAY	U S Since 1877	Auman, Karen	3	MW	12:00pm	2:30pm	1127 JKB 	HIST 221:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	26 / 40	0
02879	013	HIST	1	331		001		DAY	Soviet & Post-Soviet Russia	Hardy, Jeff	3	TTh	08:00am	10:30am	3016 JKB 		9 / 30	0
02946	011	HIST	1	364		001		DAY	Utah	Cannon, Brian	3	MWF	10:00am	11:40am	3016 JKB 		11 / 30	0
02216	008	HIST	1	439		001		DAY	Sem Prof Family Hist Rsrch	Haslam, Gerald	3	TTh	2:30pm	5:00pm	3024 JKB 		18 / 20	0
10526	000	HIST	1	481	R	001		DAY	Family History Directed Rsrch		3V	TBA	TBA	TBA	TBA 		5 / 5	0
10526	000	HIST	S	481	R	002		DAY	Family History Directed Rsrch		3V	TBA	TBA	TBA	2130 JFSB 	HIST 481R section 002: This class will be taught as a full semester class over both spring and summer terms.  Please do not schedule courses that conflict with this same time, if you take additional summer term classes. More information.	10 / 10	0
10526	000	HIST	1	481	R	006		CONF WKSH	Family History Directed Rsrch		1V	TBA	TBA	TBA	TBA 		16 / 20	0
10526	000	HIST	1	481	R	007		DAY	Family History Directed Rsrch		3V	TBA	TBA	TBA	TBA 		0 / 0	0
02959	009	HIST	1	490		001		DAY	Capstone Research Seminar	Hodson, Chris	3	MWF	10:00am	11:40am	2114 JFSB 	HIST 490: Foreign language skills not required.HIST 490 section 001: Age of Revolutions	2 / 12	0
02959	009	HIST	1	490		002		DAY	Capstone Research Seminar	Hardy, Jeff	3	TTh	1:30pm	4:00pm	2114 JFSB 	HIST 490: Foreign language skills not required.HIST 490 section 002:Crime and Punishment in Europe and its Colonies, 1700 - Present	6 / 12	0
02959	009	HIST	1	490		003		DAY	Capstone Research Seminar	Cooper, Glen	3	TTh	08:00am	10:30am	2114 JFSB 	HIST 490: Foreign language skills not required.HIST 490 section 003: Byzantine Empire and Civilization	10 / 12	0
07287	003	HIST	S	495	R	001		DAY	Directed Research		3	TBA	TBA	TBA	2130 JFSB 	HIST 495R section 001: This class will be taught as a full semester class over both spring and summer terms.  Please do not schedule courses that conflict with this same time, if you take additional summer term classes. More information.	9 / 10	0
07288	003	HIST	1	496	R	001		DAY	Acad Internship: Family Hist	Haslam, Gerald	6V	TBA	TBA	TBA	2130 JFSB 	HIST 496R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	6 / 10	0
07288	003	HIST	S	496	R	002		DAY	Acad Internship: Family Hist	Haslam, Gerald	6V	TBA	TBA	TBA	2130 JFSB 	HIST 496R: An APPROVED Internship Application is required before adding.HIST 496R section 002: This class will be taught as a full semester class over both spring and summer terms.  Please do not schedule courses that conflict with this same time, if you take additional summer term classes. More information.This class requires internship coordinator approval.	8 / 10	0
07288	003	HIST	1	496	R	004	N	ST ABROAD	Acad Internship: Family Hist		6V	TBA	TBA	TBA	TBA 	HIST 496R: An APPROVED Internship Application is required before adding.	96 / 99	0
02961	000	HIST	S	498	R	001		DAY	Directed Readings		3V	TBA	TBA	TBA	2130 JFSB 	HIST 498R section 001: This class will be taught as a full semester class over both spring and summer terms.  Please do not schedule courses that conflict with this same time, if you take additional summer term classes. More information.	10 / 10	0
02961	000	HIST	1	498	R	002		DAY	Directed Readings		3V	TBA	TBA	TBA	TBA 		8 / 10	0
02961	000	HIST	S	498	R	004		ST ABROAD	Directed Readings		3V	TBA	TBA	TBA	TBA 		98 / 99	0
02824	006	HLTH	1	310		001		DAY	Chrnc Disease:Prevntn & Cntrl	Novilla, Len	3	MW	09:30am	11:55am	206 RB 	This class is for majors only.	32 / 42	0
11197	001	HLTH	1	311		001		DAY	Infectious Diseases	Cole, Gene	3	TTh	12:00pm	2:30pm	235 RB 	This class is for majors only.	32 / 47	0
02805	004	HLTH	1	320		001		EVENING	Adv First Aid & Safety	Fabis, Steven	3	TTh	4:00pm	6:30pm	235 RB 		13 / 25	0
02805	004	HLTH	1	320		002		EVENING	Adv First Aid & Safety	Maughan, Dale	3	MW	4:00pm	6:30pm	235 RB 		4 / 25	0
07663	003	HLTH	1	322		001		DAY	Environmental Health	Johnston, Jim	3	MW	12:30pm	3:00pm	235 RB 		34 / 45	0
07410	004	HLTH	1	335		001		DAY	Health Behavior Change	West, Josh	3	TTh	08:00am	10:30am	206 RB 	This class is for majors only.	7 / 20	0
06976	009	HLTH	1	345		001		DAY	Principles of Epidemiology	Merrill, Ray	3	TTh	08:00am	10:30am	231 RB 	HLTH 345:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	30 / 45	0
10100	000	HLTH	1	383		001		EVENING	Mind/Body Health	Shores, Karen	3	TTh	4:00pm	6:30pm	271 RB 		32 / 60	0
02813	001	HLTH	S	403	R	001		DAY	Hlth Prblms Wrkshp	Page, Randy	3	TBA	TBA	TBA	TBA 	HLTH 403R section 001: International Public Health - Asia	9 / 10	0
02813	001	HLTH	S	403	R	002		ST ABROAD	Hlth Prblms Wrkshp		3	TBA	TBA	TBA	TBA 		91 / 99	0
02813	001	HLTH	1	403	R	003		ST ABROAD	Hlth Prblms Wrkshp		3	TBA	TBA	TBA	TBA 		95 / 99	0
02819	005	HLTH	1	420		001		DAY	Injury & Violence Prevention	Thygerson, Steve	3	TTh	12:00pm	2:30pm	231 RB 		21 / 40	0
09408	003	HLTH	1	432		001		DAY	Methods in Health Promotion	Sevy, Melissa	3	MW	2:00pm	4:30pm	206 RB 	This class is for majors only.	20 / 30	0
