course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
09761	006	EC EN	S	424		001		DAY	Computer Systems	Archibald, James	4	MWF	10:00am	10:50am	406 CB 	This class is for majors only.MAJORS ONLY	28 / 49	0	
01691	007	EC EN	S	443		001		DAY	Comm & Power Circuits	Comer, David	4	MWF	11:00am	11:50am	254 CB 	This class is for majors only.MAJORS ONLY	9 / 42	0	
01700	007	EC EN	S	450		001		DAY	Intro Semicond Dev	Hawkins, Aaron	3	MWF	12:00pm	12:50pm	254 CB 	This class is for majors only.MAJORS ONLY	9 / 45	0	
07808	003	EC EN	S	451		001		DAY	Intro Digital VLSI Circuits	Penry, David	4	MWThF	1:00pm	1:50pm	340 CTB 	This class is for majors only.MAJORS ONLY	17 / 44	0	
01692	002	EC EN	S	452		001		DAY	Experiments in IC Development	Fraser, Jim Hawkins, Aaron[+]	1	M	2:00pm	4:50pm	487 CB 	EC EN 452: &
12369	000	ECE	S	331		001		DAY	ECE DAP Seminar	Ure, Anne Willcocks, Brad[+]	1	F	08:00am	08:50am	1100 JFSB 		2 / 10	0	
12370	000	ECE	S	332		001		DAY	ECE DAP Practicum	Haws, Dorie Willcocks, Brad[+]	3	MW	07:45am	11:30am	1100 JFSB 		0 / 4	0	
12370	000	ECE	S	332		002		DAY	ECE DAP Practicum	Haws, Dorie Willcocks, Brad[+]	3	TTh	07:45am	11:30am	1100 JFSB 		0 / 4	0	
12370	000	ECE	S	332		003		DAY	ECE DAP Practicum	Haws, Dorie Willcocks, Brad[+]	3	MW	12:30pm	4:15pm	1100 JFSB 		0 / 4	0	
11285	002	ECE	S	336		001		DAY	Planning & Assessment in ECE	MacKay, Kathie	3	TTh	3:30pm	4:50pm	26 MCKB 	This class requires departmental approval.	2 / 20	0	
11766	001	ECE	S	422		001		DAY	Preschl or K Student Teaching	MacKay, Kathie	6	TBA	TBA	TBA	TBA 	Additional clearance required. Please contact your advisement center.	3 / 10	0	
11766	001	ECE	S	422		002		DAY	Preschl or K Student Teaching	Janzen, Kathy	6	TBA	TBA	TBA	TBA 	Additional clearance required. Please contact your advisement center.	0 / 1	0	
09614	003	ECE	S	425		001		DAY	Grades 1-3 Student Teaching	MacKay, Kathie	12V	TBA	TBA	TBA	TBA 	Additional clearance required. Please contact your advisement center.	1 / 15	0	
09614	003	ECE	S	425		002		DAY	Grades 1-3 Student Teaching	Janzen, Kathy	12V	TBA	TBA	TBA	TBA 	Additional clearance required. Please contact your advisement center.	0 / 1	0	
11524	001	ECE	S	433		001		DAY	Tchng Literacy Pre K-3	Hall-Kenyon, Kendra	3V	TTh	09:00am	10:20am	283 MCKB 	This class requires departmental approval.	5 / 20	0	
11287	002	ECE	S	441		001		DAY	Primary Grade Seminar	MacKay, Kathie	1	Th	1:00pm	1:50pm	220 MCKB 	Additional clearance required. Please contact your advisement center.	1 / 13	0	
11287	002	ECE	S	441		002		DAY	Primary Grade Seminar	Haws, Dorie	1	Th	4:00pm	5:40pm	1102 JFSB 	Additional clearance required. Please contact your advisement center.	3 / 10	0	
11286	001	ECE	S	442		001		DAY	Primary Grade Practicum	MacKay, Kathie	2	TBA	TBA	TBA	TBA 	ECE 442: ECE Practicum will be February 23 - April 14 (M, T, W).ECE 442 section 001:&
01567	001	ECON	S	110		001		DAY	Econ Principles & Problems	Kearl, Jim	3	TTh	09:30am	10:45am	140 JSB 	ECON 110:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	233 / 600	0	
01567	001	ECON	S	110		002		DAY	Econ Principles & Problems	Pope, Arden	3	MWF	08:00am	08:50am	250 SWKT 	ECON 110:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.INCLUDES FIRST-YEAR MENTORING	11 / 284	0	
01567	001	ECON	S	110		003		DAY	Econ Principles & Problems	Showalter, Mark	3	TTh	3:00pm	4:15pm	W111 BNSN 	ECON 110:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.INCLUDES FIRST-YEAR MENTORING	29 / 200	0	
01567	001	ECON	S	110		004		DAY	Econ Principles & Problems	Lefgren, Lars	3	MW	2:00pm	3:15pm	2105 JKB 	ECON 110:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	1 / 60	0	
01567	001	ECON	S	110		005		SALT LAKE	Econ Principles & Problems	Brignone, Joe	3	W	7:45pm	9:50pm	101 SLC 	ECON 110:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	13 / 80	0	
01567	001	ECON	S	110		006		SALT LAKE	Econ Principles & Problems	Mackay, Bret	3	M	4:15pm	6:40pm	413 SLC 	ECON 110:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	27 / 60	0	
01567	001	ECON	S	110		007		SALT LAKE	Econ Principles & Problems	Butler, Matt	3	Th	5:15pm	7:40pm	413 SLC 	ECON 110:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	8 / 40	0	
01567	001	ECON	S	110		008		SALT LAKE	Econ Principles & Problems	Butler, Matt	3	Th	7:45pm	9:50pm	413 SLC 	ECON 110:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	45 / 50	0	
01567	001	ECON	S	110		009		SALT LAKE	Econ Principles & Problems	Brignone, Joe	3	W	5:15pm	7:40pm	101 SLC 	ECON 110:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	3 / 80	0	
01567	001	ECON	S	110		012		ST ABROAD	Econ Principles & Problems	Money, R Bruce	3	TBA	TBA	TBA	TBA 	ECON 110:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	0 / 1	0	
08735	001	ECON	S	199	R	001		DAY	Academic Internship	Evans, Rick	3V	TBA	TBA	TBA	TBA 	ECON 199R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	1 / 5	0	
01593	002	ECON	S	213	R	001		DAY	Topics Econ Analys	Li, xiangmei	3	TTh	12:05pm	1:20pm	3016 JKB 	ECON 213R: If you plan to complete Econ 110 through Independent Study, this class cannot be registered for until the Independent Study course is completed.	13 / 30	0	
01593	002	ECON	S	213	R	002		DAY	Topics Econ Analys	Platt, Brennan	.5	T	2:00pm	2:50pm	170 FOB 	ECON 213R: If you plan to complete Econ 110 through Independent Study, this class cannot be registered for until the Independent Study course is completed.	15 / 25	0	
01579	002	ECON	S	230		001		DAY	Econ Development & Growth	Stoddard, Olga	3	TTh	4:30pm	5:45pm	B119 MARB 	ECON 230: If you plan to complete Econ 110 through Independent Study, this class cannot be registered for until the Independent Study course is completed.	5 / 50	0	
01587	002	ECON	S	257		001		DAY	Intrnl Trade & Fin	Pope, Rulon	3	MW	08:00am	09:15am	B119 MARB 	ECON 257: If you plan to complete Econ 110 through Independent Study, this class cannot be registered for until the Independent Study course is completed.&
12102	000	EDLF	S	201		001		DAY	Foundations of Education	Richards, Legrand	3	M	4:00pm	6:50pm	166 MCKB 		0 / 32	0	
12102	000	EDLF	S	201		002		DAY	Foundations of Education	Pratt, Mike	3	T	4:00pm	6:50pm	166 MCKB 		8 / 32	0	
12102	000	EDLF	S	201		003		DAY	Foundations of Education	Boren, David	3	W	4:00pm	6:50pm	166 MCKB 		3 / 32	0	
12102	000	EDLF	S	201		004		DAY	Foundations of Education	Mayes, Clifford	3	Th	4:00pm	6:50pm	166 MCKB 		7 / 32	0	
09824	002	EDLF	S	363		001		DAY	Ed, Poverty & Community Dev	Geo-JaJa, MacLeans	3	MW	11:00am	12:15pm	166 MCKB 		6 / 32	0	
06013	003	EDLF	S	614		001		DAY	Educ of Diverse Populations	Mayes, Clifford	2	T	4:30pm	6:30pm	TBA 		11 / 20	0	
06016	003	EDLF	S	622		001		DAY	The Law & Education	Ferrin, Scott	3	Th	4:30pm	7:30pm	TBA 		8 / 20	0	
02475	037	EDLF	S	629		001		DAY	Instructional Leadership 2	Pratt, Mike	3	M	4:30pm	7:00pm	168 MCKB 	DEPARTMENT APPROVAL	5 / 20	0	
02475	037	EDLF	S	629		002		DAY	Instructional Leadership 2	Boren, David	3	W	08:00am	10:50am	319 MCKB 	EDLF 629 Section 002:&
11722	000	EIME	S	690	R	001		DAY	Seminar	Sudweeks, Richard	.5	TBA	TBA	TBA	TBA 		7 / 15	0	
11925	000	EIME	S	693	R	001		DAY	Directed Independent Study	Sudweeks, Richard	3V	TBA	TBA	TBA	TBA 		8 / 10	0	
11724	000	EIME	S	781		001		DAY	Research Internship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	4 / 5	0	
11725	000	EIME	S	782		001		DAY	Measurement Internship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	4 / 5	0	
11726	000	EIME	S	783		001		DAY	Evaluation Internship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	4 / 5	0	
11727	000	EIME	S	784		001		DAY	Policy Analysis Internship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	5 / 5	0	
11728	000	EIME	S	785		001		DAY	Teaching Apprenticeship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	4 / 5	0	
11729	000	EIME	S	786		001		DAY	Consulting Apprenticeship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	5 / 5	0	
11730	000	EIME	S	799	R	001		DAY	Dissertation	Sudweeks, Richard	18V	TBA	TBA	TBA	TBA 		0 / 8	0	
12092	000	EL ED	S	202		001		DAY	Fndnts of Child Development	Feinauer, Erika	3	MW	12:00pm	1:20pm	115 MCKB 		11 / 138	0	
12094	000	EL ED	S	203		001		DAY	Fndtns of Multicultural Educ	Cutri, Ramona	3	M	09:00am	11:50am	277 MCKB 	This class is for majors only.	4 / 26	0	
12094	000	EL ED	S	203		002		DAY	Fndtns of Multicultural Educ	Jensen, Bryant	3	W	2:00pm	4:50pm	277 MCKB 	This class is for majors only.	0 / 27	0	
12094	000	EL ED	S	203		003		DAY	Fndtns of Multicultural Educ	Cutri, Ramona	3	T	12:00pm	2:50pm	283 MCKB 	This class is for majors only.	0 / 25	0	
12094	000	EL ED	S	203		004		DAY	Fndtns of Multicultural Educ	Cutri, Ramona	3	Th	08:00am	10:50am	166 MCKB 	This class is for majors only.	1 / 26	0	
12094	000	EL ED	S	203		006		DAY	Fndtns of Multicultural Educ	Aanderud, Arinn	3	M	08:00am	10:50am	280 MCKB 	This class is for majors only.	0 / 22	0	
12057	000	EL ED	S	323		001		DAY	Fndtns of Literacy Development	Wimmer, Jenni	3	TTh	3:00pm	4:20pm	115 MCKB 	This class is for majors only.	11 / 145	0	
12093	000	EL ED	S	324		001		DAY	Classroom Management	Leavitt, Teresa	3	F	10:00am	12:50pm	220 MCKB 	MAJORS ONLY	2 / 20	0	
12093	000	EL ED	S	324		002		DAY	Classroom Management	Campbell, Joy	3	F	09:00am	11:50am	276 MCKB 	MAJORS ONLY	0 / 24	0	
12093	000	EL ED	S	324		003		DAY	Classroom Management	Neff, Lynette	3	W	08:00am	10:50am	280 MCKB 	MAJORS ONLY	5 / 19	0	
12093	000	EL ED	S	324		004		DAY	Classroom Management	Shumway, Jill	3	W	08:00am	10:50am	283 MCKB 	MAJORS ONLY	2 / 21	0	
12093	000	EL ED	S	324		005		DAY	Classroom Management	Losser, Janet	3	F	10:00am	12:50pm	280 MCKB 	MAJORS ONLY	5 / 20	0	
12055	001	EL ED	S	330		001		DAY	K-2 Practicum Seminar	Taylor, Lilly	1	Th	10:00am	10:50am	TBA 	El Ed 330:&
11094	001	ELANG	S	150		001		DAY	1st Yr Writing, International	Burton, Mirial	3	MWF	11:00am	11:50am	1107 JKB 	ELANG 150: This course is the GE Writing for Non-Native English speakers only. Please call Humanities Advisement at 422-4789 to be able to add the class.INCLUDES FIRST-YEAR MENTORING	1 / 18	0	
11094	001	ELANG	S	150		002		DAY	1st Yr Writing, International	Moran, OraLyn	3	MWF	1:00pm	1:50pm	2112 JKB 	ELANG 150: This course is the GE Writing for Non-Native English speakers only. Please call Humanities Advisement at 422-4789 to be able to add the class.INCLUDES FIRST-YEAR MENTORING	3 / 18	0	
01840	012	ELANG	S	223		001		DAY	Intro to English Language	Oaks, Dallin	3	MWF	11:00am	11:50am	3106 JKB 		17 / 60	0	
01840	012	ELANG	S	223		002		DAY	Intro to English Language	Skousen, Royal	3	MWF	3:00pm	3:50pm	B050 JFSB 		11 / 35	0	
01840	012	ELANG	S	223		003		DAY	Intro to English Language	Strong-Krause, Diane	3	TTh	09:30am	10:45am	B094 JFSB 		5 / 35	0	
11231	000	ELANG	S	273		001		DAY	Emprcl Mthds in Engl Lingstcs	Turley, Nancy	3	MWF	10:00am	10:50am	B013 JFSB 		3 / 25	0	
01861	004	ELANG	S	322		001		DAY	Modern American Usage	Harrison, Debbie	3	MWF	09:00am	09:50am	1107 JKB 	ELANG 322:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	10 / 30	0	
01861	004	ELANG	S	322		002		DAY	Modern American Usage	Harrison, Debbie	3	MWF	10:00am	10:50am	1107 JKB 	ELANG 322:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	11 / 30	0	
01905	009	ELANG	S	324		001		DAY	Hist of the English Language	Skousen, Royal	3	MWF	1:00pm	1:50pm	B042 JFSB 		22 / 35	0	
07638	005	ELANG	S	325		001		DAY	Grammar of English	Manning, Alan	3	MWF	1:00pm	1:50pm	1107 JKB 	ELANG 325: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	14 / 30	0	
07638	005	ELANG	S	325		002		DAY	Grammar of English	Chapman, Don	3	MWF	12:00pm	12:50pm	1105 JKB 	ELANG 325: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	0 / 35	0	
01863	007	ELANG	S	326		001		DAY	English Semantics & Pragmatics	Rogers, Chris	3	MWF	09:00am	09:50am	B050 JFSB 		3 / 8	0	
01863	007	ELANG	S	326		002		DAY	English Semantics & Pragmatics	Oaks, Dallin	3	MWF	1:00pm	1:50pm	1105 JKB 		6 / 10	0	
11232	000	ELANG	S	327		001		DAY	English Phonetics & Phonology	Elzinga, Dirk	3	MWF	1:00pm	1:50pm	B050 JFSB 		20 / 44	0	
06082	006	ELANG	S	350		001		DAY	Basic Editing Skills	Gardner, Marvin	3	MWF	10:00am	10:50am	2002 JKB 	ELANG 350: Students must be declared as editing minors before adding this class. &
11658	000	EMBA	S	682		001		EMBA	Strat Implem & Gen Mngr's Role	Godfrey, Paul Giraldi Mino, Marcos[+]	3	TBA	TBA	TBA	TBA 		26 / 80	0	
09706	001	EMBA	S	693	R	001		EMBA	Selected Topics in Management	Christensen, Glenn Giraldi Mino, Marcos[+]	1.5V	TBA	TBA	TBA	TBA 		63 / 80	0	
09706	001	EMBA	S	693	R	002		EMBA	Selected Topics in Management	Prawitt, Doug Giraldi Mino, MarcosGlover, Steve[+]	1.5V	TBA	TBA	TBA	TBA 		62 / 80	0	
09706	001	EMBA	S	693	R	003		EMBA	Selected Topics in Management	Stice, Jim Giraldi Mino, MarcosStice, Kay[+]	1.5V	TBA	TBA	TBA	TBA 		63 / 80	0	
09706	001	EMBA	S	693	R	004		EMBA	Selected Topics in Management	Swain, Monte Giraldi Mino, Marcos[+]	1.5V	TBA	TBA	TBA	TBA 		68 / 80	0	
09706	001	EMBA	S	693	R	005		EMBA	Selected Topics in Management	Sampson, Scott Giraldi Mino, Marcos[+]	1.5V	TBA	TBA	TBA	TBA 		62 / 80	0	
09706	001	EMBA	S	693	R	006		EMBA	Selected Topics in Management	LeBaron, Curtis Bingham, JohnGiraldi Mino, MarcosRoundy, ChristineWidmer, Mark[+]	1.5V	TBA	TBA	TBA	TBA 		57 / 80	0	
12406	000	ENG T	S	199	R	001	N	ST ABROAD	Weidman Cntr Global Internship		.5	TBA	TBA	TBA	TBA 		98 / 99	0	
11613	001	ENG T	S	231		001		DAY	Foundations Global Leadership	Argyle, Morris	3	MWF	2:00pm	2:50pm	256 CB 		0 / 80	0	
11613	001	ENG T	S	231		002		DAY	Foundations Global Leadership	Hotchkiss, Rollin	3	MWF	08:00am	08:50am	250 CTB 		0 / 80	0	
11613	001	ENG T	S	231		003		DAY	Foundations Global Leadership	Jensen, Michael	3	TTh	12:05pm	1:20pm	254 CB 		6 / 80	0	
11613	001	ENG T	S	231		004		DAY	Foundations Global Leadership	Bowden, Anton	3	TTh	08:00am	09:50am	254 CB 		5 / 80	0	
11613	001	ENG T	S	231		005		DAY	Foundations Global Leadership	Christofferson, Jay	3	MW	4:00pm	5:20pm	250 CTB 		2 / 70	0	
10736	000	ENG T	1	295	R	001		DAY	Engineering Math Refresher	Franz, Reinhard	0	MWF	4:00pm	4:50pm	254 CB 		1 / 40	0	
10736	000	ENG T	2	295	R	002		DAY	Engineering Math Refresher	Franz, Reinhard	0	MWF	4:00pm	4:50pm	254 CB 		25 / 40	0	
11976	000	ENG T	S	497	R	001		DAY	Global Projects	Lewis, Randy	3V	TTh	3:00pm	4:50pm	369 CB 		22 / 40	0	
08557	001	ENGL	S	195		001		EVENING	Academic and Career Prep	Horrocks, Jamie	1	T	4:00pm	4:50pm	2004 JKB 		63 / 80	0	
08859	000	ENGL	S	201		001		SALT LAKE	Masterpieces of World Lit 1	Guyon, Sherri	3	T	2:45pm	5:10pm	423 SLC 		4 / 25	0	
08860	002	ENGL	S	202		001		DAY	Hnrs Mstrpcs of World Lit 2	Lawrence, Keith	3	TTh	08:00am	09:15am	B103 JFSB 	INCLUDES FIRST-YEAR MENTORING	4 / 30	0	
08860	000	ENGL	S	202		002		DAY	Masterpieces of World Lit 2	Ford, James	3	TTh	1:35pm	2:50pm	B105 JFSB 	INCLUDES FIRST-YEAR MENTORING	5 / 30	0	
08860	002	ENGL	S	202		003		DAY	Hnrs Mstrpcs of World Lit 2	Young, Bruce	3	TTh	09:30am	10:45am	180 TNRB 	HONORS	21 / 30	0	
08860	000	ENGL	S	202		004		DAY	Masterpieces of World Lit 2	Bunn, Dana	3	MWF	11:00am	11:50am	1129 JKB 		0 / 30	0	
08860	000	ENGL	S	202		005		DAY	Masterpieces of World Lit 2	Cutler, Mary Lynn	3	TTh	12:05pm	1:20pm	1129 JKB 		0 / 30	0	
08860	000	ENGL	S	202		006		DAY	Masterpieces of World Lit 2	Kramer, Neal	3	MWF	1:00pm	1:50pm	1129 JKB 		3 / 30	0	
08860	000	ENGL	S	202		007		DAY	Masterpieces of World Lit 2	Kramer, Neal	3	MWF	3:00pm	3:50pm	1129 JKB 		5 / 30	0	
08860	000	ENGL	S	202		008		SALT LAKE	Masterpieces of World Lit 2	Guyon, Sherri	3	T	5:15pm	7:40pm	423 SLC 		0 / 31	0	
11804	000	ENGL	S	211		001		DAY	Rhetoric & Civilization 1	Christiansen, Nancy	3	MWF	10:00am	10:50am	B152 JFSB 		11 / 30	0	
11805	001	ENGL	S	212		001		DAY	Honrs: Rhetoric & Civilizatn 2	Boswell, Grant	3	MWF	12:00pm	12:50pm	3718 HBLL 		0 / 30	0	
11805	000	ENGL	S	212		002		DAY	Rhetoric & Civilization 2	Burton, Gideon	3	MW	2:00pm	3:15pm	B103 JFSB 		2 / 30	0	
01839	002	ENGL	S	218	R	001		DAY	Creative Writing	Young, Darlene	3	TTh	08:00am	09:15am	1129 JKB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	3 / 20	0	
01839	002	ENGL	S	218	R	002		DAY	Creative Writing	Bennion, John	3	MW	09:30am	10:45am	B101 JFSB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	0 / 20	0	
01839	002	ENGL	S	218	R	003		DAY	Creative Writing	Spotts, Shelli	3	MWF	10:00am	10:50am	1129 JKB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	0 / 20	0	
01839	002	ENGL	S	218	R	004		DAY	Creative Writing	Dresden, Madeleine	3	MWF	11:00am	11:50am	245 SWKT 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	1 / 20	0	
01839	002	ENGL	S	218	R	005		DAY	Creative Writing	Cooper, Jenna	3	MWF	12:00pm	12:50pm	1129 JKB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	2 / 20	0	
01839	002	ENGL	S	218	R	006		DAY	Creative Writing	Larsen, Lance	3	TTh	12:05pm	1:20pm	117 HRCB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	2 / 20	0	
01839	002	ENGL	S	218	R	007		DAY	Creative Writing	Downs, Brooke	3	MW	1:00pm	2:15pm	116 HRCB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	3 / 20	0	
01839	002	ENGL	S	218	R	008		DAY	Creative Writing	Henderson, Melanie	3	TTh	1:35pm	2:50pm	1129 JKB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	1 / 20	0	
01839	002	ENGL	S	218	R	009		DAY	Creative Writing	Tourney, Leonard	3	MWF	2:00pm	2:50pm	1129 JKB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	4 / 20	0	
01839	002	ENGL	S	218	R	010		EVENING	Creative Writing	Matthews, Lauren	3	T	5:10pm	7:40pm	1129 JKB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	10 / 20	0	
01839	002	ENGL	S	218	R	011		EVENING	Creative Writing	Thayn, Adrian	3	MWF	4:00pm	4:50pm	1129 JKB 	ENGL 218R:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	8 / 20	0	
06203	001	ENGL	S	220		001		DAY	Compose Pers Hist	Williams, Carol	3	TTh	12:05pm	1:20pm	1002 JKB 		5 / 20	0	
01842	009	ENGL	S	230		001		DAY	Intr to Lit:Fictn,Drama,Poetry	Fleming, Anne	3	MWF	12:00pm	12:50pm	117 HRCB 	ENGL 230:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	2 / 30	0	
01852	007	ENGL	S	232		001		DAY	Shakespeare	Fleming, Anne	3	MWF	09:00am	09:50am	1129 JKB 		2 / 30	0	
01852	007	ENGL	S	232		002		DAY	Shakespeare	Christiansen, Nancy	3	MW	11:00am	12:15pm	2009 JKB 		10 / 30	0	
01852	007	ENGL	S	232		003		DAY	Shakespeare	Wood, Lorraine	3	MWF	2:00pm	2:50pm	B105 JFSB 		2 / 30	0	
01847	012	ENGL	S	235		001		DAY	Masterpieces of Amer Literatr	Lawson, Kimberli	3	MWF	10:00am	10:50am	B150 JFSB 	NORTH AMERICAN INDIAN LIT.	12 / 30	0	
01848	008	ENGL	S	236		001		DAY	Masterpieces of Eng Literature	Wood, Lorraine	3	MWF	1:00pm	1:50pm	B105 JFSB 	ENGL 236, section 001:&
01978	005	ESL	S	302		001		DAY	Adv English Pronunciation	Henrichsen, Lynn	3	TTh	12:05pm	1:20pm	B099 JFSB 		9 / 20	0	
12103	000	EUROP	S	490	R	001		DAY	Senior Seminar	Mason, Nicholas	3	TTh	09:30am	10:45am	3082 JFSB 		7 / 15	0	
12452	000	EXSC	S	221		001		DAY	Science of Wellness	Lockhart, Barbara	3	TThTTh	12:00pm12:00pm	1:15pm1:00pm	249L SFH ANNEX SFH 	EXSC 221: &
12492	000	FHSS	S	200		001		DAY	Intro Civic Engage Leadership	Davis, Richard	1	Th	12:00pm	12:50pm	B104 JFSB 		23 / 56	0	
12493	000	FHSS	S	400		001		DAY	Civic Engage Leadership	Davis, Richard	2	T	3:00pm	4:50pm	325 SWKT 		12 / 20	0	
00790	001	FIN	S	200		001		DAY	Personal Finance	Marsh, Scott	3	TTh	3:30pm	4:45pm	151 TNRB 	BUS M 200:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	137 / 340	0	
00790	001	FIN	S	200		002		SALT LAKE	Personal Finance	Cazier, David	3	T	5:15pm	7:40pm	402 SLC 	BUS M 200:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	14 / 30	0	
00796	009	FIN	S	201		001		DAY	Principles of Finance	Brau, Jim	3	TTh	08:00am	09:15am	140 JSB 		70 / 866	0	
00796	009	FIN	S	201		002		DAY	Principles of Finance	Holmes, Andrew	3	TTh	2:00pm	3:15pm	140 JSB 		415 / 866	0	
00796	009	FIN	S	201		003	N	ST ABROAD	Principles of Finance		3	TBA	TBA	TBA	TBA 		98 / 99	0	
09023	003	FIN	1	321		001		DAY	Finance Mentor Program	Ashby, Tina Smith, Kim[+]	.5	W	5:00pm	6:15pm	151 TNRB 	This class is for majors only.MAJORS ONLY	22 / 200	0	
08275	002	FIN	S	402		001		DAY	Managerial Finance	Larson, Jenn	3	MW	08:00am	09:15am	W108 TNRB 	FIN 402 is a part of the Integrated Management Core. To register for the core, choose "Add an envelope of classes."	18 / 46	0	
11886	002	FIN	S	409		001		DAY	Modeling and Valuation	Sudweeks, Bryan	3	MWF	3:30pm09:30am	4:45pm11:30am	270 TNRB W242 TNRB 	This class is for majors only.	7 / 45	0	
00811	001	FIN	S	411		001		DAY	Financial Derivatives	Page, Jeremy	3	MW	08:00am	09:15am	180 TNRB 	This class is for majors only.	20 / 35	0	
00811	001	FIN	S	411		002		DAY	Financial Derivatives	Page, Jeremy	3	MW	11:00am	12:15pm	180 TNRB 	This class is for majors only.	1 / 35	0	
00811	001	FIN	S	411		003		DAY	Financial Derivatives	Page, Jeremy	3	MW	2:00pm	3:15pm	180 TNRB 	This class is for majors only.	4 / 35	0	
00811	001	FIN	S	411		004		DAY	Financial Derivatives	Mitton, Todd	3	TTh	08:00am	09:15am	180 TNRB 	This class is for majors only.	1 / 35	0	
00811	001	FIN	S	411		005		DAY	Financial Derivatives	Mitton, Todd	3	TTh	12:30pm	1:45pm	180 TNRB 	This class is for majors only.	0 / 35	0	
00811	001	FIN	S	411		006		DAY	Financial Derivatives	Mitton, Todd	3	TTh	2:00pm	3:15pm	180 TNRB 	This class is for majors only.	0 / 35	0	
10425	001	FIN	S	412		001		DAY	Investments Academy	Smith, Kim	3	TTh	2:00pm	3:15pm	280 TNRB 	This class is for majors only.	21 / 35	0	
00842	005	FIN	S	413		001		DAY	Real Estate Finance & Invstmnt	Slade, Barrett	3	MW	11:00am	12:15pm	W108 TNRB 	This class is for majors only.	0 / 46	0	
11404	001	FIN	S	415		001		DAY	Portfolio Management	Sudweeks, Bryan	1.5	MWF	2:00pm08:00am	3:15pm09:15am	184 TNRB W242 TNRB 	This class is for majors only.	6 / 28	0	
12009	001	FIN	S	417		001		DAY	Analysis for I-Bankers	Heaton, Hal	3	MWF	09:30am	10:45am	W110 TNRB 		23 / 46	0	
