course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
06224	004	ENGL	2	312		007		DAY	Persuasive Writing	Morris, Susan	3	MWF	08:00am	09:50am	B101 JFSB 	ENGL 312:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	6 / 25	0	
06224	004	ENGL	2	312		008		DAY	Persuasive Writing	Taggart, Gregory	3	MWF	10:00am	11:50am	B101 JFSB 	ENGL 312:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	7 / 25	0	
06224	004	ENGL	2	312		009		DAY	Persuasive Writing	McArthur, Ian	3	MWF	12:00pm	1:50pm	B101 JFSB 	ENGL 312:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	5 / 25	0	
06224	004	ENGL	2	312		010		DAY	Persuasive Writing	Spotts, Shelli	3	TTh	08:00am	10:30am	B103 JFSB 	ENGL 312:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	8 / 25	0	
06224	004	ENGL	2	312		011		EVENING	Persuasive Writing	Fine, Lauren	3	MW	4:00pm	6:30pm	B150 JFSB 	ENGL 312:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	9 / 25	0	
08559	001	ENGL	2	313		004		DAY	Expository Writing for El Ed	Boswell, Lisa	3	MWF	10:00am	11:50am	1101 JKB 	ENGL 313:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	5 / 25	0	
01837	012	ENGL	2	315		003		DAY	Writing in the Social Sciences	Larsen, Jill	3	MWF	2:00pm	3:50pm	1107 JKB 	ENGL 315:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	11 / 25	0	
01837	012	ENGL	2	315		004		SALT LAKE	Writing in the Social Sciences	Guyon, Elisabeth	3	MW	4:15pm	6:40pm	306 SLC 	ENGL 315:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	21 / 25	0	
01857	005	ENGL	2	316		007		DAY	Technical Communication	Farnworth, Xanthe	3	TTh	12:15pm	2:45pm	B150 JFSB 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	9 / 25	0	
01857	005	ENGL	2	316		008		DAY	Technical Communication	Petersen, Boyd	3	MWF	10:00am	11:50am	B150 JFSB 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	8 / 25	0	
01857	005	ENGL	2	316		009		DAY	Technical Communication	Pilcher, Toni	3	MWF	12:00pm	1:50pm	B150 JFSB 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	6 / 25	0	
01857	005	ENGL	2	316		010		EVENING	Technical Communication	Card, Laura	3	MW	4:00pm	6:30pm	B103 JFSB 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	1 / 25	0	
01857	005	ENGL	2	316		011		SALT LAKE	Technical Communication	Lott, Rachel	3	MW	4:15pm	6:40pm	313 SLC 	ENGL 316:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	16 / 25	0	
11980	000	ENGL	2	328	R	001		DAY	Studies in Composing	Paul, Danette	3	MWF	10:00am	11:50am	B013 JFSB 		13 / 25	0	
09436	000	ENGL	2	365		001		DAY	American Lit 1960 - Present	Darowski, Joseph	3	TTh	3:00pm	5:30pm	B101 JFSB 		4 / 30	0	
06860	001	ENGL	2	399	R	002		DAY	Academic Internship	Horrocks, Jamie	9V	TBA	TBA	TBA	TBA 	ENGL 399R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	7 / 10	0	
06860	001	ENGL	2	399	R	005	N	ST ABROAD	Academic Internship		9V	TBA	TBA	TBA	TBA 	ENGL 399R: An APPROVEDInternship Applicationis required before adding.	95 / 99	0	
01874	004	ENGL	2	452		002		DAY	Literary Thry 2:Contemp Crit	Duerden, Rick	3	MWF	2:00pm	3:50pm	B101 JFSB 		18 / 30	0	
10959	000	ENGL	2	480	R	002		DAY	Directed Research in English	Wickman, Matthew	3V	TBA	TBA	TBA	TBA 	This class requires departmental approval.	10 / 10	0	
01820	013	ENGL	2	490	R	002		DAY	Individual Readings in English	Hauglid, Tessa	3V	TBA	TBA	TBA	TBA 	This class requires departmental approval.	10 / 10	0	
08560	001	ENGL	2	495		002		DAY	The Senior Course	Thursby, Jacqueline	3	MW	10:00am	12:30pm	4116 JFSB 	ENGL 495:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.ENGL 495 section 002:Women's Culture and Women's Folklore	0 / 20	0	
01917	002	ENGL	2	499	R	002		DAY	Honors Thesis	Hauglid, Tessa	6V	TBA	TBA	TBA	TBA 	This class requires departmental approval.	10 / 10	0	
01914	010	ENGL	2	590	R	002		DAY	Directed Readings	Eastley, Aaron	3V	TBA	TBA	TBA	TBA 	This class requires departmental approval.	10 / 10	0	
01936	003	ENGL	2	599	R	002		DAY	Academic Internship	Horrocks, Jamie	9V	TBA	TBA	TBA	TBA 	ENGL 599R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	5 / 5	0	
10047	001	ENGL	2	611	R	002		DAY	Tchg Advanced Composition	Larsen, Lance	3	TBA	TBA	TBA	TBA 	This class requires departmental approval.	20 / 20	0	
01968	000	ENGL	2	699	R	002		DAY	Masters Thesis	Eastley, Aaron	18V	TBA	TBA	TBA	TBA 	This class requires departmental approval.	7 / 10	0	
01968	000	ENGL	2	699	R	003	N	ST ABROAD	Masters Thesis		18V	TBA	TBA	TBA	TBA 	This class requires departmental approval.	98 / 99	0	
06247	004	EUROP	2	336	R	001		ST ABROAD	European Studies		3	TBA	TBA	TBA	TBA 		61 / 99	0	
09800	001	EXSC	2	302		004		DAY	Philosophical & Ethical Issues	Lockhart, Barbara	1	TTh	10:00am	10:50am	277 SFH 		9 / 42	0	
08899	002	EXSC	2	320		002		DAY	Basic Athletic Training	Kim, Hyunsoo	3	MWF	08:00am	09:50am	285 SFH 	EXSC 320: Concurrent registration in EXSC 321 MAY be required; check MAP for your major.	41 / 65	0	
04306	009	EXSC	2	321		002		DAY	Basic Athletic Training Lab	Kwon, sunku Son, Jun[+]	.5	MW	10:00am	11:50am	280 SFH 	EXSC 321: Concurrent registration in EXSC 320 MAY be required; check MAP for your major.	26 / 30	0	
07988	027	EXSC	2	399	R	001		DAY	Exercise & Wellness Internship	Bailey, Bruce	9V	TBA	TBA	TBA	267 SFH 	EXSC 399R: An APPROVEDInternship Applicationis required before adding.	5 / 15	0	
07988	027	EXSC	2	399	R	002		DAY	Exercise & Wellness Internship	Hager, Ron	9V	TBA	TBA	TBA	228B SFH 	EXSC 399R: An APPROVEDInternship Applicationis required before adding.	7 / 15	0	
07988	027	EXSC	2	399	R	003		DAY	Exercise & Wellness Internship	LeCheminant, James	9V	TBA	TBA	TBA	269 SFH 	EXSC 399R: An APPROVEDInternship Applicationis required before adding.	0 / 15	0	
07988	027	EXSC	2	399	R	004		DAY	Exercise & Wellness Internship	George, James	9V	TBA	TBA	TBA	228A SFH 	EXSC 399R: An APPROVEDInternship Applicationis required before adding.	3 / 15	0	
07988	027	EXSC	2	399	R	005	N	ST ABROAD	Exercise & Wellness Internship		9V	TBA	TBA	TBA	TBA 	EXSC 399R: An APPROVEDInternship Applicationis required before adding.	97 / 99	0	
04413	023	EXSC	2	463		002		DAY	Exercise Physiology	Vehrs, Pat	3	MWF	10:00am	11:50am	255 SFH 	EXSC 463 requires concurrent enrollment in EXSC 464.	1 / 40	0	
04309	006	EXSC	2	464		003		DAY	Exercise Physiology Lab	deVries, Tiffany	.5	T	4:00pm	5:50pm	201 SFH 		0 / 20	0	
04309	006	EXSC	2	464		004		DAY	Exercise Physiology Lab	Sorensen, Jake	.5	Th	4:00pm	5:50pm	201 SFH 		0 / 20	0	
04518	007	EXSC	2	497	R	008		DAY	Undergrad Research & Study	Hager, Ron	4V	TBA	TBA	TBA	TBA 		5 / 5	0	
04518	007	EXSC	2	497	R	009		DAY	Undergrad Research & Study	Bailey, Bruce	4V	TBA	TBA	TBA	TBA 		3 / 5	0	
04518	007	EXSC	2	497	R	010		DAY	Undergrad Research & Study		4V	TBA	TBA	TBA	TBA 		5 / 5	0	
04518	007	EXSC	2	497	R	011		DAY	Undergrad Research & Study		4V	TBA	TBA	TBA	TBA 		1 / 1	0	
04518	007	EXSC	2	497	R	012		DAY	Undergrad Research & Study		4V	TBA	TBA	TBA	TBA 		5 / 5	0	
04518	007	EXSC	2	497	R	013		DAY	Undergrad Research & Study		4V	TBA	TBA	TBA	TBA 		5 / 5	0	
04518	007	EXSC	2	497	R	014		DAY	Undergrad Research & Study		4V	TBA	TBA	TBA	TBA 		5 / 5	0	
04451	048	EXSC	2	688	R	002		DAY	Health Promotion Practicum	Tucker, Larry	9V	TBA	TBA	TBA	237 SFH 	EXSC 688R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.PREVIOUS APPLICATION	20 / 20	0	
04515	021	EXSC	2	693	R	001		DAY	Readings Seminar	Bailey, Bruce	1	W	12:00pm	1:50pm	206 RB 		19 / 20	0	
04521	014	EXSC	2	699	R	015		DAY	Master's Thesis	Tucker, Larry	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
04521	014	EXSC	2	699	R	016		DAY	Master's Thesis	Bailey, Bruce	9V	TBA	TBA	TBA	TBA 		5 / 5	0	
04521	014	EXSC	2	699	R	017		DAY	Master's Thesis	Parcell, Allen	9V	TBA	TBA	TBA	TBA 		4 / 5	0	
04521	014	EXSC	2	699	R	018		DAY	Master's Thesis	Ridge, Sarah	9V	TBA	TBA	TBA	TBA 		3 / 5	0	
04521	014	EXSC	2	699	R	019		DAY	Master's Thesis	Seeley, Matthew	9V	TBA	TBA	TBA	TBA 		4 / 5	0	
04521	014	EXSC	2	699	R	020		DAY	Master's Thesis	Mitchell, Ulrike	9V	TBA	TBA	TBA	TBA 		4 / 5	0	
04521	014	EXSC	2	699	R	021		DAY	Master's Thesis	Myrer, Bill	9V	TBA	TBA	TBA	TBA 		4 / 5	0	
04521	014	EXSC	2	699	R	022		DAY	Master's Thesis		9V	TBA	TBA	TBA	TBA 		5 / 5	0	
04521	014	EXSC	2	699	R	023		DAY	Master's Thesis		9V	TBA	TBA	TBA	TBA 		5 / 5	0	
04521	014	EXSC	2	699	R	024		DAY	Master's Thesis		9V	TBA	TBA	TBA	TBA 		5 / 5	0	
04521	014	EXSC	2	699	R	025		DAY	Master's Thesis		9V	TBA	TBA	TBA	TBA 		5 / 5	0	
04521	014	EXSC	2	699	R	026		DAY	Master's Thesis		9V	TBA	TBA	TBA	TBA 		5 / 5	0	
04523	007	EXSC	2	797	R	004		DAY	Individual Research & Study	Hyldahl, Robert	9V	TBA	TBA	TBA	TBA 		19 / 20	0	
04523	007	EXSC	2	797	R	005		DAY	Individual Research & Study	Myrer, Bill	9V	TBA	TBA	TBA	TBA 		4 / 5	0	
04523	007	EXSC	2	797	R	006		DAY	Individual Research & Study	Ridge, Sarah	9V	TBA	TBA	TBA	TBA 		4 / 5	0	
04525	004	EXSC	2	799	R	006		DAY	Doctoral Dissertation	Bailey, Bruce	18V	TBA	TBA	TBA	TBA 		4 / 5	0	
04525	004	EXSC	2	799	R	007		DAY	Doctoral Dissertation	Hopkins, Ty	18V	TBA	TBA	TBA	TBA 		19 / 20	0	
04525	004	EXSC	2	799	R	008		DAY	Doctoral Dissertation		18V	TBA	TBA	TBA	TBA 		5 / 5	0	
04525	004	EXSC	2	799	R	009		DAY	Doctoral Dissertation		18V	TBA	TBA	TBA	TBA 		5 / 5	0	
04525	004	EXSC	2	799	R	010		DAY	Doctoral Dissertation		18V	TBA	TBA	TBA	TBA 		5 / 5	0	
00845	007	FIN	2	490	R	001		DAY	Topics in Finance	Wasden, Cary	3	MWF	10:00am	11:40am	W108 TNRB 	FIN 490R section 001: Bloomberg OrientationThis class is restricted to majors within this department.	11 / 35	0	
11816	023	FLANG	2	100	R	001	N	ST ABROAD	Language Study: Quechua		2	TBA	TBA	TBA	TBA 		93 / 99	0	
11242	023	FLANG	2	305	R	001		ST ABROAD	Lang Skills Dev:  Quechua		1	TBA	TBA	TBA	TBA 		93 / 99	0	
11424	030	FLANG	2	330	R	001		DAY	Adv Lang & Cult: Tagalog	Justiniano, Nelia	3	MW	10:00am	12:30pm	3082 JFSB 		5 / 18	0	
11424	030	FLANG	2	330	R	003		DAY	Adv Lang & Cult: Tagalog	Justiniano, Nelia	3	MW	2:00pm	4:30pm	3082 JFSB 		1 / 15	0	
02073	007	FREN	2	101		002		DAY	First-Year French, Part 1	Wilde, Laura	4	MTWThF	09:00am	10:50am	B140 JFSB 	PLACEMENT EXAM: A placement examination is given in 1131 JFSB during the first week of the semester for students of FREN 101, 102, or 201.	16 / 25	0	
02074	008	FREN	2	102		002		DAY	First-Year French, Part 2	Jellen, Nathan	4	MTWThF	09:00am	10:50am	B030 JFSB 		12 / 20	0	
02076	011	FREN	2	201		002		DAY	Intermediate French, Part 1	Christensen, Michael	4	MTWThF	09:00am	10:50am	B152 JFSB 	FREN 201: Returned missionaries who spoke French part-time or from a Creole-speaking mission (Haiti) should register for FREN 201 to be eligible for the challenge exam.	6 / 20	0	
02080	009	FREN	2	311	R	001	N	ST ABROAD	3rd-Year Conversation		2	TBA	TBA	TBA	TBA 		98 / 99	0	
02081	034	FREN	2	321		008		DAY	Advanced French Part 1	Hillam, Johanne	3	MWF	1:00pm	2:50pm	B140 JFSB 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	11 / 20	0	
02081	034	FREN	2	321		010	L	DAY	Advanced French Part 1	Foster, Mason	0	W	12:00pm	12:50pm	B112 JFSB 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	6 / 10	0	
02081	034	FREN	2	321		011	L	DAY	Advanced French Part 1	Jellen, Nathan	0	Th	11:00am	11:50am	B112 JFSB 	FREN 321: Returned missionaries from France, Belgium, Switzerland, etc. must register for this class to take the 16 credit challenge exam.FREN 321:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	3 / 10	0	
02078	018	FREN	2	340		001		DAY	Intro to Literary Analysis	Hudson, Bob	3	MWF	11:00am	12:50pm	B140 JFSB 		8 / 20	0	
02101	004	FREN	2	362		001		DAY	French Civilization 1715-Pres	Phenix, Sara	3	MWF	3:00pm	4:50pm	B140 JFSB 		8 / 20	0	
08529	001	FREN	2	399	R	002		DAY	Academic Internship	LeBras, Yvon	6V	TBA	TBA	TBA	TBA 	FREN 399R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	5 / 5	0	
08529	001	FREN	2	399	R	003		ST ABROAD	Academic Internship		4V	TBA	TBA	TBA	TBA 	FREN 399R: An APPROVEDInternship Applicationis required before adding.	90 / 99	0	
02090	002	FREN	2	411	R	001	N	ST ABROAD	4th Yr Convers		2	TBA	TBA	TBA	TBA 		98 / 99	0	
10484	000	FREN	2	452	R	001		DAY	Studies in Period,Mvmt & Theme	Phenix, Sara	3	MWF	12:00pm	1:50pm	3012 JKB 	FREN 452R section 001 will study Censorship in French Literature, taught with FREN 630R section 001.	17 / 20	0	
02105	001	FREN	2	490	R	001		ST ABROAD	Individual Study		3	TBA	TBA	TBA	TBA 		92 / 99	0	
11790	000	FREN	2	495		002		DAY	Senior Portfolio Seminar	Cropper, Corry	.5	TBA	TBA	TBA	TBA 		8 / 10	0	
11170	000	FREN	2	630	R	001		DAY	Studies in Periods & Movements	Phenix, Sara	3	MWF	12:00pm	1:50pm	3012 JKB 	FREN 630R section 001 will study Censorship in French Literature, taught with FREN 452R section 001.	4 / 5	0	
07928	000	FREN	2	690	R	001		ST ABROAD	Seminar in French		3V	TBA	TBA	TBA	TBA 		94 / 99	0	
02142	000	FREN	2	699	R	002		DAY	Masters Thesis	Sprenger, Anca	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
02247	015	GEOG	2	101		001		DAY	Global Environment	Monson, Clark	3	MWF	11:00am	12:50pm	230 SWKT 		62 / 76	0	
02249	005	GEOG	2	120		003		SALT LAKE	Geography & World Affairs	Platt, Greg	3	TTh	5:15pm	7:40pm	307 SLC 	GEOG 120:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	36 / 40	0	
02249	005	GEOG	2	120		004		DAY	Geography & World Affairs	Knapp, Jill	3	TTh	08:15am	10:45am	B032 JFSB 	GEOG 120:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	17 / 60	0	
02257	002	GEOG	2	130		001		DAY	Intro to Human Geography	Davis, Jim	3	TTh	08:15am	10:45am	230 SWKT 	GEOG 130:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	62 / 76	0	
02251	005	GEOG	2	211		001		DAY	Map Use & Interpretation	Grieve, Kelly	4	MWF	09:00am	10:50am	660 SWKT 		28 / 40	0	
02263	002	GEOG	2	399	R	002		DAY	Academic Internship	Monson, Clark	6V	TBA	TBA	TBA	TBA 	GEOG 399R: An APPROVEDInternship Applicationis required before adding.GEOG 399R section 001: Domestic InternshipThis class requires internship coordinator approval.	11 / 15	0	
02263	002	GEOG	2	399	R	003	N	ST ABROAD	Academic Internship		6V	TBA	TBA	TBA	TBA 	GEOG 399R: An APPROVEDInternship Applicationis required before adding.	96 / 99	0	
02278	000	GEOG	2	493	R	002		DAY	Special Problems	Jensen, Ryan	3V	TBA	TBA	TBA	TBA 	PREVIOUS APPLICATION	34 / 35	0	
11204	000	GEOG	2	495	R	002		DAY	Mentored Research	Monson, Clark	3	MWF	2:00pm	3:50pm	230 SWKT 	GEOG 495R section 002: Geography of the Pacific	71 / 76	0	
06759	002	GEOL	2	100		001		DAY	Dinosaurs	Britt, Brooks	3	MW	1:00pm1:00pm	2:50pm5:50pm	C285 ESC C285 ESC 		25 / 50	0	
02305	021	GEOL	2	101		002		DAY	Introduction to Geology	Skinner, Randy	3	MWF	10:00am	11:50am	C295 ESC 	GEOL 101:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	60 / 111	0	
11430	000	GEOL	2	102		001		DAY	Geological Field Studies	Skinner, Randy	3	T	12:00pm	6:00pm	N127 ESC 		0 / 20	0	
02307	001	GEOL	2	103		002		DAY	Life of the Past	Skinner, Randy	3	MWF	1:00pm	2:50pm	C295 ESC 		91 / 111	0	
08216	001	GEOL	2	399	R	002		DAY	Academic Internship	Morris, Thomas	9V	TBA	TBA	TBA	TBA 	GEOL 399R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	5 / 5	0	
08217	001	GEOL	2	599	R	002		DAY	Academic Internship	Morris, Thomas	9V	TBA	TBA	TBA	TBA 	GEOL 599R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	5 / 5	0	
02379	001	GEOL	2	695	R	002		DAY	Research	McBride, John	4V	TBA	TBA	TBA	TBA 		5 / 5	0	
02377	001	GEOL	2	696	R	002		DAY	Read & Conf Geol	Harris, Ronald	4V	TBA	TBA	TBA	TBA 		5 / 5	0	
02378	000	GEOL	2	697	R	002		DAY	Dir Field Studies	McBride, John	6V	TBA	TBA	TBA	TBA 		1 / 1	0	
02380	001	GEOL	2	699	R	002		DAY	Master's Thesis	Dorais, Michael	9V	MW	12:00pm	4:50pm	C310 ESC 		2 / 6	0	
02387	003	GERM	2	102		002		DAY	1st Year German	Cox, Carrie	4	MWThFT	10:00am10:00am	11:50am10:50am	3116 JFSB 3116 JFSB 	GERM 102:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.LAB INCLUDED	15 / 20	0	
02391	025	GERM	2	202		001		DAY	2nd-Year German	Norman, Julia	4	MTWThF	2:00pm	3:50pm	3116 JFSB 		9 / 15	0	
02391	025	GERM	2	202		002	N	ST ABROAD	2nd-Year German		4	TBA	TBA	TBA	TBA 		98 / 99	0	
11716	000	GERM	2	301		001	N	ST ABROAD	Intermediate German		3	TBA	TBA	TBA	TBA 		97 / 99	0	
02394	020	GERM	2	302		001	N	ST ABROAD	Advanced German Language 1		3	TBA	TBA	TBA	TBA 		99 / 99	0	
08464	000	GERM	2	311	R	001		ST ABROAD	Advanced Conversation		3V	TBA	TBA	TBA	TBA 		94 / 99	0	
12431	000	GERM	2	345	R	001		ST ABROAD	Field Studies in German		3V	TBA	TBA	TBA	TBA 		91 / 99	0	
02418	010	GERM	2	399	R	003		DAY	Academic Internship		9V	TBA	TBA	TBA	TBA 	GERM 399R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	5 / 5	0	
02418	010	GERM	2	399	R	004		ST ABROAD	Academic Internship		6V	TBA	TBA	TBA	TBA 	GERM 399R: An APPROVEDInternship Applicationis required before adding.	82 / 99	0	
11372	000	GERM	2	445	R	001		ST ABROAD	Special Topics		3	TBA	TBA	TBA	TBA 		96 / 99	0	
02414	008	GERM	2	499	R	002		DAY	Honors Thesis		6V	TBA	TBA	TBA	TBA 	PREVIOUS APPLICATION	5 / 5	0	
07939	000	GERM	2	680	R	002		DAY	Special Studies in German		3V	TBA	TBA	TBA	TBA 		5 / 5	0	
08267	001	HEB	2	100	R	001		JERUSALEM	Intro to Hebrew	Goldman, Judy Whitchurch, David[+]	.5V	TBA	TBA	TBA	TBA 		52 / 80	0	
02839	026	HEB	2	101		001		DAY	1st-Year Modern Hebrew 1	Richards, Monica	4	MTWThFMTWThF	08:00am12:00pm	09:50am1:50pm	1020 JKB 1020 JKB 	HEB 101 section 001: HEB 101 and 102 are being offered as an intensive language program. They are being taught consecutively - HEB 101 the first half of the term, and HEB 102 the second half. This is an intensive course that will demand all of your time, and should not be taken with any other courses, work, etc.	14 / 20	0	
02840	009	HEB	2	102		002		DAY	1st-Year Modern Hebrew 2	Richards, Monica	4	MTWThFMTWThF	08:00am12:00pm	09:50am1:50pm	1020 JKB 1020 JKB 	HEB 102 section 002: HEB 101 and 102 are being offered as an intensive language program. They are being taught consecutively - HEB 101 the first half of the term, and HEB 102 the second half. This is an intensive course that will demand all of your time, and should not be taken with any other courses, work, etc.	14 / 20	0	
02843	001	HEB	2	131		001		DAY	1st-Year Biblical Hebrew	Clements, Geri	4	MTWThFMTWThF	08:00am12:00pm	09:50am1:50pm	135 TMCB 135 TMCB 	HEB 131 and 132 are being offered as an intensive language program. They are being taught consecutively - HEB 131 the first half of the term, and HEB 132 the second half. This is an intensive course that will demand all of your time, and should not be taken with any other courses, work, etc.HEB 131:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.INTENSIVE	14 / 20	0	
02844	002	HEB	2	132		001		DAY	1st-Year Biblical Hebrew	Clements, Geri	4	MTWThFMTWThF	08:00am12:00pm	09:50am1:50pm	135 TMCB 135 TMCB 	HEB 131 and 132 are being offered as an intensive language program. They are being taught consecutively - HEB 131 the first half of the term, and HEB 132 the second half. This is an intensive course that will demand all of your time, and should not be taken with any other courses, work, etc.HEB 132:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.HEB 132 section 001: Permission to add code required to register for this class.INTENSIVE	14 / 20	0	
08737	001	HIST	2	199	R	005		DAY	Academic Internship	Stratford, Ed	3V	TBA	TBA	TBA	2130 JFSB 	HIST 199R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	10 / 10	0	
08737	001	HIST	2	199	R	006		DAY	Academic Internship	Stratford, Ed	3V	TBA	TBA	TBA	2130 JFSB 	HIST 199R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	10 / 10	0	
02853	011	HIST	2	200		002		DAY	Historian's Craft	Anderson, Stewart	3	MWF	12:00pm	1:40pm	3016 JKB 		7 / 20	0	
08211	003	HIST	2	201		005		DAY	World Civilization to 1500	Carter, Karen	3	MWF	10:00am	11:40am	B104 JFSB 	HIST 201:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	21 / 55	0	
08212	003	HIST	2	202		002		DAY	World Civilization from 1500	Anderson, Stewart	3	MWF	2:00pm	3:40pm	B062 JFSB 	HIST 202:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	7 / 55	0	
08212	003	HIST	2	202		004		SALT LAKE	World Civilization from 1500	White, Kenneth	3	TTh	2:45pm	5:10pm	420 SLC 	HIST 202:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	27 / 37	0	
02857	033	HIST	2	220		002		DAY	U S Through 1877	Auman, Karen	3	TTh	08:00am	10:30am	2002 JKB 	HIST 220:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	13 / 40	0	
02857	033	HIST	2	220		003		SALT LAKE	U S Through 1877	Dirkmaat, Gerrit	3	TTh	5:15pm	7:40pm	407 SLC 	HIST 220:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	19 / 24	0	
02858	024	HIST	2	221		002		DAY	U S Since 1877	Auman, Karen	3	TTh	12:00pm	2:30pm	2002 JKB 	HIST 221:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	20 / 40	0	
02899	006	HIST	2	252		001		DAY	Modern Latin Amer	Ward, Evan	3	MWF	10:00am	11:40am	3016 JKB 		14 / 30	0	
02874	024	HIST	2	307		001		DAY	Europe Since 1914	Choate, Mark	3	MWF	08:00am	09:40am	3016 JKB 		16 / 30	0	
02874	024	HIST	2	307		002	N	ST ABROAD	Europe Since 1914		3	TBA	TBA	TBA	TBA 	Section 002:Cambridge DE --European History 1900-2015	97 / 99	0	
02929	002	HIST	2	312		001	N	ST ABROAD	History of Ideas		3	TBA	TBA	TBA	TBA 	Section 001:Cambridge DE --Evolution, Time and Progress in Nineteenth Century Britain	98 / 99	0	
10497	000	HIST	2	327		001		DAY	Modern Italy	Choate, Mark	3	MWF	12:00pm	1:40pm	3024 JKB 		27 / 30	0	
06385	016	HIST	2	390	R	001		DAY	Special Topics	Mason, Matthew	3V	MWF	10:00am	11:40am	3024 JKB 	HIST 390R section 001: U.S. Politics 1789-1865	27 / 30	0	
10526	000	HIST	2	481	R	005		CONF WKSH	Family History Directed Rsrch		1V	TBA	TBA	TBA	TBA 		5 / 11	0	
02959	009	HIST	2	490		004		DAY	Capstone Research Seminar	Ward, Evan	3	MWF	08:00am	09:40am	2114 JFSB 	HIST 490: Foreign language skills not required.HIST 490 section 004: Global Travel Writing in the 20th C.	10 / 12	0	
02959	009	HIST	2	490		005		DAY	Capstone Research Seminar	Mason, Matthew	3	MWF	2:00pm	3:40pm	2114 JFSB 	HIST 490: Foreign language skills not required.HIST 490 section 005: Slavery from Ancient to Modern Times	9 / 12	0	
