course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
06218	004	CPSE	2	693	R	001		DAY	Directed Indiv Std	Smith, Timothy	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
06222	005	CPSE	2	699	R	001		DAY	Master's Thesis	Young, Richard	6V	TBA	TBA	TBA	TBA 	CPSE 699R section 001 is for Special Ed Masters students only.	9 / 10	0	
09629	001	CPSE	2	776	R	001		DAY	Adv Prac 1: Counseling Psy	Jackson, Aaron	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09629	001	CPSE	2	776	R	002		DAY	Adv Prac 1: Counseling Psy	Jackson, Aaron	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09630	001	CPSE	2	777	R	001		DAY	Adv Prac 2: Coun Psych	Jackson, Aaron	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09630	001	CPSE	2	777	R	002		DAY	Adv Prac 2: Coun Psych	Jackson, Aaron	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
09631	001	CPSE	2	778	R	001		DAY	Counseling Psych Clerkship	Jackson, Aaron	3V	TBA	TBA	TBA	TBA 		8 / 10	0	
09631	001	CPSE	2	778	R	002		DAY	Counseling Psych Clerkship	Jackson, Aaron	3V	TBA	TBA	TBA	TBA 		9 / 10	0	
06227	019	CPSE	2	788	R	001		DAY	Predoc Counseling Internship	Jackson, Aaron	9V	TBA	TBA	TBA	TBA 	CPSE 788R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	7 / 12	0	
06231	004	CPSE	2	799	R	001		DAY	Doctoral Dissertat	Jackson, Aaron	9V	TBA	TBA	TBA	TBA 	Only 3 hours of 799R may be used in establishing residency requirements.	7 / 10	0	
07094	002	DANCE	2	131		001		DAY	Jazz Dance, Beginning	Kearl, Rachel	1	MTWTh	08:00am	08:50am	158 RB 		9 / 20	0	
07122	002	DANCE	2	135		001		DAY	Tap Dance, Beginning	Braghini, Danielle	1	MWThF	11:00am	11:50am	158 RB 		9 / 21	0	
04349	035	DANCE	2	140		001		DAY	Contemp Mdrn Dance, Beg	Vance, Shannon	1	MTWTh	12:00pm	12:50pm	187 RB 		8 / 25	0	
04343	023	DANCE	2	170		001		DAY	Recreational World Dance: Beg.	Braghini, Danielle	1	MWThF	12:00pm	12:50pm	278 RB 		6 / 20	0	
12321	001	DANCE	2	174		001		DAY	Irish Dance, Beginning	Romney, Mike	1	MTWTh	1:00pm	1:50pm	278 RB 		17 / 30	0	
04342	017	DANCE	2	180		001		DAY	Social Dance, Beginning	Denney, Betsy	1	MTWTh	09:00am	09:50am	278 RB 	This class is for WOMEN only.WOMEN ONLY	13 / 20	0	
04342	017	DANCE	2	180		002		DAY	Social Dance, Beginning	Denney, Betsy	1	MTWTh	09:00am	09:50am	278 RB 	This class is for MEN only.MEN ONLY	14 / 20	0	
04342	017	DANCE	2	180		003		DAY	Social Dance, Beginning	Denney, Karson	1	MTWTh	12:00pm	12:50pm	270 RB 	This class is for WOMEN only.	1 / 20	0	
04342	017	DANCE	2	180		004		DAY	Social Dance, Beginning	Denney, Karson	1	MTWTh	12:00pm	12:50pm	270 RB 	This class is for MEN only.	7 / 20	0	
04342	017	DANCE	2	180		005		EVENING	Social Dance, Beginning	Stolle, Nicole	1	TTh	5:10pm	6:50pm	270 RB 	This class is for WOMEN only.WOMEN ONLY	6 / 20	0	
04342	017	DANCE	2	180		006		EVENING	Social Dance, Beginning	Stolle, Nicole	1	TTh	5:10pm	6:50pm	270 RB 	This class is for MEN only.MEN ONLY	10 / 20	0	
04323	007	DANCE	2	184		001		DAY	Ballroom Dnc, Intl Beginning	Schulz, Dawid	1	MTWTh	10:00am	10:50am	270 RB 	This class is for WOMEN only.	3 / 12	0	
04323	007	DANCE	2	184		002		DAY	Ballroom Dnc, Intl Beginning	Schulz, Dawid	1	MTWTh	10:00am	10:50am	270 RB 	This class is for MEN only.	16 / 20	0	
04322	004	DANCE	2	185		001		DAY	Latin Dance, Intl Beginning	Schulz, Dawid	1	MWThF	11:00am	11:50am	270 RB 	This class is for WOMEN only.	0 / 12	0	
04322	004	DANCE	2	185		002		DAY	Latin Dance, Intl Beginning	Schulz, Dawid	1	MWThF	11:00am	11:50am	270 RB 	This class is for MEN only.	10 / 20	0	
04347	003	DANCE	2	190		001		DAY	Ballet, Beginning	Wolfley, Hilary	1	MTWTh	12:00pm	12:50pm	283 RB 		7 / 25	0	
04403	023	DANCE	2	241	R	001		DAY	Contemp Mdrn, Tech & Theory 2	Vance, Shannon	2	MTWThF	08:00am	09:50am	164 RB 		12 / 22	0	
12034	001	DANCE	2	279		001		DAY	Indian Dance: prct/thry, tech1	Romney, Mike	1	MTWThF	2:00pm	2:50pm	278 RB 		2 / 20	0	
04397	015	DANCE	2	280		001		EVENING	Social Dance, Technique 1	Lambright, Devri	1	TTh	7:10pm	8:50pm	270 RB 	This class is for WOMEN only.WOMEN ONLY	8 / 20	0	
04397	015	DANCE	2	280		002		EVENING	Social Dance, Technique 1	Lambright, Devri	1	TTh	7:10pm	8:50pm	270 RB 	This class is for MEN only.MEN ONLY	12 / 20	0	
04387	008	DANCE	2	284		001		DAY	Ballroom Dnce, Intl Tech 1	Denney, Betsy	1	MTWThF	08:00am	08:50am	278 RB 	This class is for WOMEN only.	8 / 15	0	
04387	008	DANCE	2	284		002		DAY	Ballroom Dnce, Intl Tech 1	Denney, Betsy	1	MTWThF	08:00am	08:50am	278 RB 	This class is for MEN only.	13 / 20	0	
04386	007	DANCE	2	285		001		DAY	Latin Dance, Intl Tech 1	Keck, Brent	1	MTWThF	10:00am	10:50am	278 RB 	This class is for WOMEN only.	8 / 15	0	
04386	007	DANCE	2	285		002		DAY	Latin Dance, Intl Tech 1	Keck, Brent	1	MTWThF	10:00am	10:50am	278 RB 	This class is for MEN only.	15 / 20	0	
09391	003	DANCE	2	383	R	001		DAY	Latin Dance, Intl Tech 2	Keck, Brent	1	MTWThF	08:00am	08:50am	270 RB 	This class is for WOMEN only.	6 / 15	0	
09391	003	DANCE	2	383	R	002		DAY	Latin Dance, Intl Tech 2	Keck, Brent	1	MTWThF	08:00am	08:50am	270 RB 	This class is for MEN only.	14 / 20	0	
06978	004	DANCE	2	388	R	001		DAY	Bllrm Dnc Performance Intrmd	Keck, Brent	1	MTWThF	07:00am	07:50am	270 RB 		17 / 34	0	
04407	009	DANCE	2	390	R	001		DAY	Ballet Technique 3	Wood, Suzi	2.5	MTWThF	07:30am	09:20am	283 RB 		5 / 25	0	
07416	011	DANCE	2	399	R	001		DAY	Academic Internship	Christensen, Janielle	4V	TBA	TBA	TBA	TBA 	DANCE 399R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	12 / 15	0	
07416	011	DANCE	2	399	R	002		DAY	Academic Internship	Christensen, Janielle	4V	TBA	TBA	TBA	TBA 	DANCE 399R: An APPROVED Internship Application is required before adding.This class requires internship coordinator approval.	20 / 20	0	
07677	004	DANCE	2	429	R	001		DAY	Dance Perf-2	Berrett, Marilyn	3V	TBA	TBA	TBA	TBA 		0 / 0	0	
06619	013	DANCE	2	500	R	001		DAY	Studies in Dance	Berrett, Marilyn	3V	TBA	TBA	TBA	TBA 		4 / 5	0	
06619	009	DANCE	2	500	R	002		CONF WKSH	Workshop in Ballroom	Wakefield, Lee	1V	TBA	TBA	TBA	TBD TBA 		193 / 200	0	
06320	002	DANSH	2	211	R	001		ST ABROAD	2nd Yr Convers		2V	TBA	TBA	TBA	TBA 	Section 001:Denmark/Norway Study Abroad	90 / 99	0	
11513	001	DES	2	115		001		DAY	Composition	Thompson, Roland	3	MTWTh	1:00pm	3:50pm	A540 HFAC 	This class is for majors only.	2 / 18	0	
01534	006	DES	2	496	R	001		DAY	Academic Internship	Miller, Stephanie	6V	TBA	TBA	TBA	TBA 	DES 496R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.TEACHER APPROVAL	5 / 10	0	
11921	001	DESIL	2	131		001		DAY	Figure Drawing:  Illustrators	Parker, Michael	3	MTWTh	3:00pm	5:50pm	A560 HFAC 	This class is for majors only.	2 / 15	0	
10935	002	DESIL	2	250		001		DAY	Intermediate Life Drawing	Barrett, Robert T	3	MTWTh	12:00pm	2:50pm	A560 HFAC 	This class is for majors only.	2 / 15	0	
10554	001	DESIL	2	494	R	001		DAY	Spec Problems in Illustration	Barrett, Robert T	3V	TBA	TBA	TBA	TBA 		9 / 10	0	
10557	001	DESIL	2	497	R	001		DAY	BFA Illustration Final Project	Barrett, Robert T	3V	TBA	TBA	TBA	TBA 	This class is for majors only.	1 / 5	0	
10561	002	DESIL	2	498	R	001		DAY	Directed Studies in Illustratn	Barrett, Robert T	6V	TBA	TBA	TBA	TBA 		5 / 5	0	
11342	001	DIGHT	2	496	R	001		DAY	Technology Internship	Browne, Jeremy	3V	TBA	TBA	TBA	TBA 	DIGHT 496R: An APPROVEDInternship Applicationis required before adding.	4 / 5	0	
08778	001	EC EN	2	199	R	001		DAY	Academic Internship	Lee, D. J.	3V	TBA	TBA	TBA	TBA 	EC EN 199R: An APPROVEDInternship Applicationis required before adding.EC EN 199R: Follow the Department Pre-registration Instructions prior to Internship Application.This class requires internship coordinator approval.	14 / 15	0	
08681	000	EC EN	2	493	R	001		DAY	Spec Tpcs in Elec & Comp Engr		4V	TBA	TBA	TBA	TBA 	This class is for majors only.	0 / 0	0	
01719	001	EC EN	2	522	R	001		DAY	Spec Topics in Computer Sys		3V	TBA	TBA	TBA	TBA 		0 / 0	0	
01731	003	EC EN	2	542	R	001		DAY	Spec Topics in Electronics		3V	TBA	TBA	TBA	TBA 		0 / 0	0	
09771	000	EC EN	2	682	R	001		DAY	Spec Tpcs Sig/Sys		3V	TBA	TBA	TBA	TBA 		0 / 0	0	
09773	000	EC EN	2	689	R	001		DAY	Adv Topics: Signals & Systems		3	TBA	TBA	TBA	TBA 		0 / 0	0	
01761	001	EC EN	2	699	R	001		DAY	Master's Thesis	Jeffs, Brian	9V	TBA	TBA	TBA	TBA 		20 / 30	0	
01765	001	EC EN	2	799	R	001		DAY	Dissertation	Jeffs, Brian	9V	TBA	TBA	TBA	TBA 		23 / 35	0	
09614	003	ECE	2	425		001		DAY	Grades 1-3 Student Teaching	MacKay, Kathie	12V	TBA	TBA	TBA	TBA 	Additional clearance required. Please contact your advisement center.	3 / 5	0	
01567	001	ECON	2	110		001		DAY	Econ Principles & Problems	Miller, Austin	3	MTWTh	09:30am	10:45am	B002 JFSB 	ECON 110: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	66 / 178	0	
01567	001	ECON	2	110		002		SALT LAKE	Econ Principles & Problems	Dean, Phil	3	TTh	5:15pm	7:40pm	101 SLC 	ECON 110: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	18 / 60	0	
01567	001	ECON	2	110		003		SALT LAKE	Econ Principles & Problems	Tong, Christopher	3	MW	4:15pm	6:40pm	101 SLC 	ECON 110: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	100 / 111	0	
08735	001	ECON	2	199	R	001		DAY	Academic Internship	Evans, Rick	.5	TBA	TBA	TBA	TBA 	ECON 199R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.DEPARTMENT APPROVALNot counted toward required major or minor hours.	10 / 10	0	
01572	002	ECON	2	378		001		DAY	Statistics for Economists	Chambers, Matthew	3	MTWTh	08:00am	09:15am	B060 JFSB 	ECON 378: If you plan to complete Econ 110 and/or Math 112 through Independent Study, this class cannot be registered for until the Independent Study course is completed.	10 / 35	0	
01629	006	ECON	2	475		001		DAY	Public Economics	Moncayo, Daniel	3	MTWTh	09:30am	10:45am	B060 JFSB 		21 / 30	0	
01640	002	ECON	2	498	R	001		DAY	Readings in Economics	McDonald, James	2V	TBA	TBA	TBA	TBA 	DEPARTMENT APPROVALP/F grade only; maximum of 2 credit hours; 3 hours of reading per week required for each credit hour taken. Not counted toward required major hours.	4 / 5	0	
09733	001	EDLF	2	610		002		DAY	Human Resource Administration	Stone, Susan	3	MW	4:30pm4:30pm	7:00pm7:30pm	168 MCKB 168 MCKB 		1 / 32	0	
06013	003	EDLF	2	614		001		DAY	Educ of Diverse Populations	Mayes, Clifford	2	MW	2:00pm	4:00pm	175 JSB 	LPP ONLY	0 / 20	0	
06013	003	EDLF	2	614		002		DAY	Educ of Diverse Populations	Mayes, Clifford	2	MW	4:30pm	6:30pm	319 MCKB 		7 / 20	0	
09734	001	EDLF	2	635	R	001		DAY	Reflective Internship Seminar	Sorensen, Chris	3V	TBA	TBA	TBA	TBA 		10 / 10	0	
11963	000	EDLF	2	676		001		DAY	Data Decision Making Processes	Hilton, Sterling	3	TTh	4:30pm	7:30pm	319 MCKB 		7 / 20	0	
11963	000	EDLF	2	676		002		DAY	Data Decision Making Processes	Hilton, Sterling	3	MW	10:00am	1:00pm	319 MCKB 	LPP ONLY	5 / 20	0	
06021	006	EDLF	2	688	R	001		DAY	Master's Internship	Sorensen, Chris	6V	TTh	1:00pm	3:50pm	166 MCKB 	EDLF 688R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	0 / 20	0	
02492	017	EDLF	2	694	R	001		DAY	Independent Study	Hallam, Pamela	3V	F	08:30am	12:50pm	319 MCKB 	DEPARTMENT APPROVAL	18 / 20	0	
08423	003	EDLF	2	695	R	001		DAY	Independent Research	Hallam, Pamela	3V	TTh	2:00pm	4:20pm	319 MCKB 	DEPARTMENT APPROVAL	6 / 10	0	
11964	000	EDLF	2	701		001		DAY	Collab Leadership for Change	Hallam, Pamela	3	S	1:00pm	4:00pm	319 MCKB 		10 / 20	0	
06115	005	EDLF	2	791	R	001		DAY	Doctoral Seminar	Baum, Donald	6V	F	1:00pm	3:50pm	319 MCKB 		11 / 20	0	
06133	003	EDLF	2	799	R	001		DAY	Dissertation	Hallam, Pamela	18V	F	4:00pm	10:00pm	166 MCKB 	DEPARTMENT APPROVAL	5 / 15	0	
11925	000	EIME	2	693	R	001		DAY	Directed Independent Study	Sudweeks, Richard	3V	TBA	TBA	TBA	TBA 		5 / 5	0	
11724	000	EIME	2	781		001		DAY	Research Internship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	3 / 5	0	
11725	000	EIME	2	782		001		DAY	Measurement Internship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	3 / 5	0	
11726	000	EIME	2	783		001		DAY	Evaluation Internship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	4 / 5	0	
11727	000	EIME	2	784		001		DAY	Policy Analysis Internship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	5 / 5	0	
11728	000	EIME	2	785		001		DAY	Teaching Apprenticeship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	5 / 5	0	
11729	000	EIME	2	786		001		DAY	Consulting Apprenticeship	Sudweeks, Richard	3	TBA	TBA	TBA	TBA 	This class requires internship coordinator approval.	5 / 5	0	
11730	000	EIME	2	799	R	001		DAY	Dissertation	Sudweeks, Richard	18V	TBA	TBA	TBA	TBA 		0 / 6	0	
02490	018	EL ED	2	400	R	001		DAY	Elementary Student Teaching	Campbell, Joy	12V	MTWThF	08:00am	4:00pm	TBA 	Additional clearance required. Please contact your advisement center.See Education Student Services for application dates.	5 / 10	0	
11908	006	EL ED	2	589	R	001		CONF WKSH	Art Education	Flox, Cally	3V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	12 / 20	0	
11908	006	EL ED	2	589	R	002		CONF WKSH	Art Education	Flox, Cally	2V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	12 / 20	0	
11908	001	EL ED	2	589	R	003		CONF WKSH	Children's Literature	Wadham, Rachel	3V	TBA	TBA	TBA	TBD TBA 	Does not count toward a graduate degree without prior approval.	98 / 200	0	
11908	011	EL ED	2	589	R	004		CONF WKSH	Literacy Development&Instructn	Hall-Kenyon, Kendra	3V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	39 / 50	0	
11908	000	EL ED	2	589	R	005		CONF WKSH	Special Topics in Education		3V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	55 / 80	0	
11908	000	EL ED	2	589	R	006		CONF WKSH	Special Topics in Education		3V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	78 / 80	0	
11908	012	EL ED	2	589	R	007		CONF WKSH	Comprehension Instruction	Morrison, Tim	3V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	39 / 50	0	
11908	000	EL ED	2	589	R	008		CONF WKSH	Special Topics in Education	Pinnegar, Stefinee	1V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	29 / 30	0	
11908	000	EL ED	2	589	R	009		CONF WKSH	Special Topics in Education	Lay, Celina	2V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	29 / 30	0	
11908	000	EL ED	2	589	R	010		CONF WKSH	Special Topics in Education	Seawright, Sherrie	3V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	29 / 30	0	
11908	004	EL ED	2	589	R	011		CONF WKSH	Effective Teaching	Reid, Ethna	2V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	30 / 30	0	
11908	004	EL ED	2	589	R	012		CONF WKSH	Effective Teaching	Reid, Ethna	3V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	50 / 50	0	
11908	004	EL ED	2	589	R	013		CONF WKSH	Effective Teaching	Reid, Ethna	2V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	20 / 20	0	
11908	004	EL ED	2	589	R	014		CONF WKSH	Effective Teaching	Reid, Ethna	3V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	19 / 20	0	
11908	003	EL ED	2	589	R	015		CONF WKSH	Writing Instruction	Crowe, Chris	3V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	30 / 30	0	
11908	003	EL ED	2	589	R	016		CONF WKSH	Writing Instruction	Crowe, Chris	3V	TBA	TBA	TBA	TBA 	Does not count toward a graduate degree without prior approval.	30 / 30	0	
08443	000	EL ED	2	693	R	001		DAY	Dirct Indiv Study	Pinnegar, Stefinee	1V	TBA	TBA	TBA	TBA 		0 / 1	0	
01840	012	ELANG	2	223		001		DAY	Intro to English Language	Turley, Nancy	3	MWF	12:00pm	1:40pm	1105 JKB 		8 / 22	0	
01840	012	ELANG	2	223		002	N	ST ABROAD	Intro to English Language		3	TBA	TBA	TBA	TBA 	Section 002:English Language in Britain SA	94 / 99	0	
01861	004	ELANG	2	322		001		DAY	Modern American Usage	Harrison, Debbie	3	MWF	10:00am	11:50am	B050 JFSB 	ELANG 322: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	18 / 35	0	
01905	009	ELANG	2	324		001	N	ST ABROAD	Hist of the English Language		3	TBA	TBA	TBA	TBA 	Section 001:English Language in Britain SA	76 / 99	0	
07638	005	ELANG	2	325		001		DAY	Grammar of English	Christensen, Jacquelyn	3	TTh	08:15am	10:45am	B094 JFSB 	ELANG 325: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	22 / 35	0	
07638	005	ELANG	2	325		002	N	ST ABROAD	Grammar of English		3	TBA	TBA	TBA	TBA 	ELANG 325: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Section 002:English Language in Britain SA	94 / 99	0	
10784	000	ELANG	2	399	R	001		DAY	Academic Internship	Turley, Nancy Thorne, Mel[+]	9V	TBA	TBA	TBA	TBA 	ELANG 399R: An APPROVEDInternship Applicationis required before adding.This class requires internship coordinator approval.	17 / 25	0	
12543	000	ELANG	2	447		001	N	ST ABROAD	Early Modern English		3	TBA	TBA	TBA	TBA 	Section 001:English Language in Britain SA	96 / 99	0	
11256	000	ELANG	2	468		001	N	ST ABROAD	Varieties of English		3	TBA	TBA	TBA	TBA 	Section 001:English Language in Britain SA	77 / 99	0	
10785	001	ELANG	2	495	R	001		DAY	The Senior Course	Hallen, Cynthia	3	MWF	12:00pm	1:40pm	4068 JFSB 		7 / 10	0	
09876	002	ELANG	2	496	R	001	N	ST ABROAD	TESOL Internship		9V	TBA	TBA	TBA	TBA 	International internships must be coordinated through International Study Programs. All internships require prior departmental approval.	98 / 99	0	
01924	002	ELANG	2	528		001	N	ST ABROAD	Varieties of Engl		3	TBA	TBA	TBA	TBA 	Section 001:English Language in Britain SA	98 / 99	0	
01934	004	ELANG	2	535		001		DAY	Language & Literature	Hallen, Cynthia	3	MWF	12:00pm	1:40pm	4068 JFSB 		5 / 10	0	
12519	000	EMBA	2	695		001		EMBA	Business of Life	Swain, Monte Greene, BritneySwenson, Michael[+]	1.5	TBA	TBA	TBA	TBA 		23 / 90	0	
08860	000	ENGL	2	202		001		SALT LAKE	Masterpieces of World Lit 2	Guyon, Sherri	3	TTh	2:45pm	5:10pm	316 SLC 		19 / 30	0	
01839	002	ENGL	2	218	R	001		DAY	Creative Writing	Burton, Lara	3	TTh	12:15pm	2:45pm	3082 JFSB 	ENGL 218R: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	1 / 20	0	
01852	007	ENGL	2	232		001		DAY	Shakespeare	Fleming, Anne	3	MWF	12:00pm	1:50pm	B101 JFSB 	Does not fulfill English major requirements.	6 / 30	0	
01848	015	ENGL	2	236		001		DAY	Studies in English Literature	Petersen, Zina	3	TTh	12:15pm	2:45pm	B101 JFSB 	ENGL 236, section 001: This course will focus on King Arthur.KING ARTHUR	14 / 30	0	
01843	014	ENGL	2	251		001		DAY	Intro to English Studies	Pugh, Marie-Reine	3	MWF	2:00pm	3:50pm	B105 JFSB 	ENGL 251: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Engl 251 fulfills the GE Letters requirement only for English majors and minors. Other students will not receive GE Letters credit for this course.	17 / 25	0	
01850	007	ENGL	2	291		001		DAY	British Literary History 1	Kramer, Neal	3	MWF	10:00am	11:50am	3082 JFSB 	ENGL 291: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	18 / 25	0	
08558	003	ENGL	2	292		001		DAY	British Literary History 2	Wood, Lorraine	3	TTh	12:15pm	2:45pm	B103 JFSB 	ENGL 292: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	15 / 30	0	
08562	002	ENGL	2	293		001		DAY	American Literary History	Darowski, Joseph	3	MWF	10:00am	11:50am	B105 JFSB 	ENGL 293: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.	13 / 30	0	
11806	000	ENGL	2	295		001		DAY	Writing Literary Criticism	Tucker, Jeffrey	3	TTh	12:15pm	2:45pm	B105 JFSB 		4 / 20	0	
06080	003	ENGL	2	300	R	001		ST ABROAD	Engl Liter in Cultural Setting		3	TBA	TBA	TBA	TBA 	Section 001:London Summer Study AbroadFor Study Abroad students only. 	67 / 99	0	
01845	008	ENGL	2	311		001		DAY	Writing Abt Art & Humanities	Harris, Lisa	3	MWF	12:00pm	1:50pm	W012 BNSN 	Carries GE Advanced Written and Oral Communication credit. 	4 / 25	0	
06224	004	ENGL	2	312		001		DAY	Persuasive Writing	Windsor, Jeff	3	MWF	08:00am	09:50am	B103 JFSB 	ENGL 312: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	1 / 25	0	
06224	004	ENGL	2	312		002		DAY	Persuasive Writing	Boswell, Lisa	3	MWF	10:00am	11:50am	B103 JFSB 	ENGL 312: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	4 / 25	0	
06224	004	ENGL	2	312		003		DAY	Persuasive Writing	Steadman, Lori	3	MWF	12:00pm	1:50pm	B103 JFSB 	ENGL 312: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	9 / 25	0	
06224	004	ENGL	2	312		004		DAY	Persuasive Writing	McArthur, Ian	3	TTh	08:00am	10:30am	B103 JFSB 	ENGL 312: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	3 / 25	0	
06224	004	ENGL	2	312		005		EVENING	Persuasive Writing	Meehan, Dawn	3	MW	4:00pm	6:30pm	B103 JFSB 	ENGL 312: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	2 / 25	0	
06224	004	ENGL	2	312		006		SALT LAKE	Persuasive Writing	Laird, Katie	3	MW	09:15am	11:45am	306 SLC 	ENGL 312: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	21 / 25	0	
08559	001	ENGL	2	313		001		DAY	Expository Writing for El Ed	Cutler, Mary Lynn	3	MWF	10:00am	11:50am	2004 JKB 	ENGL 313: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit.	9 / 25	0	
01837	012	ENGL	2	315		001		DAY	Writing in the Social Sciences	Larsen, Jill	3	MWF	2:00pm	3:50pm	B103 JFSB 	ENGL 315:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	8 / 25	0	
01837	012	ENGL	2	315		002		SALT LAKE	Writing in the Social Sciences	Guyon, Elisabeth	3	MW	4:15pm	6:40pm	306 SLC 	ENGL 315:  Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	19 / 25	0	
01857	005	ENGL	2	316		001		DAY	Technical Communication	Petersen, Boyd	3	TTh	08:20am	10:50am	B150 JFSB 	ENGL 316: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	5 / 25	0	
01857	005	ENGL	2	316		002		DAY	Technical Communication	Wall, Martha	3	MWF	10:00am	11:50am	B150 JFSB 	ENGL 316: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	4 / 25	0	
01857	005	ENGL	2	316		003		DAY	Technical Communication	Pilcher, Toni	3	MWF	12:00pm	1:50pm	B150 JFSB 	ENGL 316: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	0 / 25	0	
01857	005	ENGL	2	316		004		EVENING	Technical Communication	de Hoyos, Ben	3	MW	4:00pm	6:30pm	B150 JFSB 	ENGL 316: Also offered by BYU Independent Study; enroll anytime throughout year; one year to complete; additional tuition required; register at is.byu.edu.Carries GE Advanced Written and Oral Communication credit. 	4 / 25	0	
