course-id	unknown-id	course-name-short	course-credit-type	course-number	course-sub-number	section-number	unknown	course-type	course-name-long	teacher-name	credit-hours	days-taught	hours-taught-1	hours-taught-2	location-taught	section-notes	seats-available	wait-list
01017	009	CHEM	S	106		004		DAY	General College Chemistry	Macedone, Jeff	3	MWFT	10:00am10:00am	10:50am10:50am	W112 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.FRESHMAN MENTORING	0 / 25	0	
01017	009	CHEM	S	106		005		DAY	General College Chemistry	Macedone, Jeff	3	MWFT	10:00am10:00am	10:50am10:50am	W112 BNSN W005 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	1 / 27	0	
01017	009	CHEM	S	106		006		DAY	General College Chemistry	Macedone, Jeff	3	MWFT	10:00am12:00pm	10:50am12:50pm	W112 BNSN W012 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	0 / 26	0	
01017	009	CHEM	S	106		007		DAY	General College Chemistry	Macedone, Jeff	3	MWFT	10:00am12:00pm	10:50am12:50pm	W112 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	1 / 25	0	
01017	009	CHEM	S	106		008		DAY	General College Chemistry	Macedone, Jeff	3	MWFT	10:00am1:00pm	10:50am1:50pm	W112 BNSN W142 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.FRESHMAN MENTORING	5 / 29	0	
01017	009	CHEM	S	106		009		DAY	General College Chemistry	Macedone, Jeff	3	MWFT	10:00am1:00pm	10:50am1:50pm	W112 BNSN W006 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	1 / 27	0	
01017	009	CHEM	S	106		010		DAY	General College Chemistry	Macedone, Jeff	3	MWFT	10:00am1:00pm	10:50am1:50pm	W112 BNSN W003 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	7 / 25	0	
01017	009	CHEM	S	106		011		DAY	General College Chemistry	Burt, Scott	3	MWFTh	12:00pm10:00am	12:50pm10:50am	W111 BNSN W003 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	10 / 25	0	
01017	009	CHEM	S	106		012		DAY	General College Chemistry	Burt, Scott	3	MWFTh	12:00pm12:00pm	12:50pm12:50pm	W111 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.FRESHMAN MENTORING	16 / 25	0	
01017	009	CHEM	S	106		013		DAY	General College Chemistry	Burt, Scott	3	MWFTh	12:00pm12:00pm	12:50pm12:50pm	W111 BNSN W009 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	5 / 25	0	
01017	009	CHEM	S	106		014		DAY	General College Chemistry	Burt, Scott	3	MWFTh	12:00pm1:00pm	12:50pm1:50pm	W111 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.FRESHMAN MENTORING	17 / 25	0	
01017	009	CHEM	S	106		015		DAY	General College Chemistry	Burt, Scott	3	MWFTh	12:00pm2:00pm	12:50pm2:50pm	W111 BNSN W005 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	9 / 25	0	
01017	009	CHEM	S	106		016		DAY	General College Chemistry	Burt, Scott	3	MWFTh	12:00pm3:00pm	12:50pm3:50pm	W111 BNSN W003 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	13 / 25	0	
01017	009	CHEM	S	106		017		DAY	General College Chemistry	Burt, Scott	3	MWFTh	12:00pm2:00pm	12:50pm2:50pm	W111 BNSN W010 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	12 / 25	0	
01017	009	CHEM	S	106		018		DAY	General College Chemistry	Burt, Scott	3	MWFTh	12:00pm4:00pm	12:50pm4:50pm	W111 BNSN W012 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	17 / 25	0	
01017	009	CHEM	S	106		021		DAY	General College Chemistry	Linford, Matt	3	MWFTh	1:00pm3:00pm	1:50pm3:50pm	W111 BNSN W005 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	0 / 29	0	
01017	009	CHEM	S	106		022		DAY	General College Chemistry	Linford, Matt	3	MWFTh	1:00pm12:00pm	1:50pm12:50pm	W111 BNSN C261 ESC 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	1 / 29	0	
01017	009	CHEM	S	106		023		DAY	General College Chemistry	Linford, Matt	3	MWFTh	1:00pm12:00pm	1:50pm12:50pm	W111 BNSN 368 MARB 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	3 / 29	0	
01017	009	CHEM	S	106		024		DAY	General College Chemistry	Linford, Matt	3	MWFTh	1:00pm1:00pm	1:50pm1:50pm	W111 BNSN W141 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.FRESHMAN MENTORING	0 / 29	0	
01017	009	CHEM	S	106		025		DAY	General College Chemistry	Linford, Matt	3	MWFTh	1:00pm1:00pm	1:50pm1:50pm	W111 BNSN W142 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	0 / 28	0	
01017	009	CHEM	S	106		026		DAY	General College Chemistry	Linford, Matt	3	MWFTh	1:00pm2:00pm	1:50pm2:50pm	W111 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.FRESHMAN MENTORING	0 / 25	0	
01017	009	CHEM	S	106		027		DAY	General College Chemistry	Linford, Matt	3	MWFTh	1:00pm1:00pm	1:50pm1:50pm	W111 BNSN W003 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	5 / 25	0	
01017	009	CHEM	S	106		028		DAY	General College Chemistry	Linford, Matt	3	MWFTh	1:00pm4:00pm	1:50pm4:50pm	W111 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	0 / 25	0	
01017	009	CHEM	S	106		029		DAY	General College Chemistry	Linford, Matt	3	MWFTh	1:00pm4:00pm	1:50pm4:50pm	W111 BNSN W003 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	0 / 25	0	
01017	009	CHEM	S	106		030		DAY	General College Chemistry	Linford, Matt	3	MWFTh	1:00pm4:00pm	1:50pm4:50pm	W111 BNSN W142 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	2 / 28	0	
01017	009	CHEM	S	106		031		DAY	General College Chemistry	Macedone, Jeff	3	MWFTh	09:00am08:00am	09:50am08:50am	W112 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	2 / 25	0	
01017	009	CHEM	S	106		032		DAY	General College Chemistry	Macedone, Jeff	3	MWFTh	09:00am08:00am	09:50am08:50am	W112 BNSN 368 MARB 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	4 / 25	0	
01017	009	CHEM	S	106		033		DAY	General College Chemistry	Macedone, Jeff	3	MWFTh	09:00am09:00am	09:50am09:50am	W112 BNSN 368 MARB 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	7 / 26	0	
01017	009	CHEM	S	106		034		DAY	General College Chemistry	Macedone, Jeff	3	MWFTh	09:00am09:00am	09:50am09:50am	W112 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.FRESHMAN MENTORING	13 / 25	0	
01017	009	CHEM	S	106		035		DAY	General College Chemistry	Macedone, Jeff	3	MWFTh	09:00am10:00am	09:50am10:50am	W112 BNSN 361 MARB 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	7 / 28	0	
01017	009	CHEM	S	106		036		DAY	General College Chemistry	Macedone, Jeff	3	MWFTh	09:00am10:00am	09:50am10:50am	W112 BNSN W002 BNSN 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.FRESHMAN MENTORING	7 / 25	0	
01017	009	CHEM	S	106		037		DAY	General College Chemistry	Macedone, Jeff	3	MWFTh	09:00am12:00pm	09:50am12:50pm	W112 BNSN 234 MARB 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	2 / 26	0	
01017	009	CHEM	S	106		038		DAY	General College Chemistry	Macedone, Jeff	3	MWFTh	09:00am1:00pm	09:50am1:50pm	W112 BNSN 368 MARB 	CHEM 106: Registering for a given section will automatically register you for both the lecture on the first line and the recitation section directly below.	6 / 28	0	
01015	003	CHEM	S	107		001		DAY	Gen Coll Chem Lab	Hynes, Rachel Willow	1	MM	3:00pm4:00pm	3:50pm5:50pm	W112 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.	10 / 120	0	
01015	003	CHEM	S	107		002		DAY	Gen Coll Chem Lab	Hancock, Jared	1	TT	08:00am09:00am	08:50am10:50am	W111 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.	15 / 120	0	
01015	003	CHEM	S	107		003		DAY	Gen Coll Chem Lab	Hynes, Rachel Willow	1	TT	3:00pm4:00pm	3:50pm5:50pm	W112 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.	16 / 120	0	
01015	003	CHEM	S	107		004		DAY	Gen Coll Chem Lab	Hynes, Rachel Willow	1	WW	3:00pm4:00pm	3:50pm5:50pm	W112 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.	17 / 120	0	
01015	003	CHEM	S	107		005		DAY	Gen Coll Chem Lab	Hancock, Jared	1	ThTh	08:00am09:00am	08:50am10:50am	W111 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.	26 / 120	0	
01015	003	CHEM	S	107		006		DAY	Gen Coll Chem Lab	Hancock, Jared	1	ThTh	3:00pm4:00pm	3:50pm5:50pm	W112 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.	60 / 120	0	
01015	003	CHEM	S	107		007		DAY	Gen Coll Chem Lab	Hynes, Rachel Willow	1	FF	12:00pm1:00pm	12:50pm2:50pm	W140 BNSN C130 BNSN 	CHEM 107: CHEM 105 must be completed before enrolling in CHEM 107. CHEM 107 may be taken concurrently with or following completion of CHEM 106. Students taking CHEM 107 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.	30 / 120	0	
01019	001	CHEM	S	112		001		DAY	Prin of Chemistry	Wood, Steven	3	MTWThF	08:00am	08:50am	W140 BNSN 	INCLUDES FRESHMAN MENTORING	69 / 110	0	
01019	001	CHEM	S	112		002		DAY	Prin of Chemistry	Woodfield, Brian	3	MTWThF	10:00am	10:50am	W140 BNSN 	INCLUDES FRESHMAN MENTORING	58 / 110	0	
10950	001	CHEM	S	113		001		DAY	Intro General Chemistry Lab	Woodfield, Brian	2	MWMW	12:00pm1:00pm	12:50pm2:50pm	W140 BNSN C130 BNSN 	CHEM 113: Students taking CHEM 113 laboratory will be charged for non-returnable materials and the cost of any breakage. Students are required to attend both the lecture and the lab.INCLUDES FRESHMAN MENTORING	25 / 100	0	
11188	000	CHEM	1	201		001		DAY	Chem Handling & Safe Lab Prac	McLean, Steve	.5	F	12:00pm	12:50pm	W005 BNSN 		1 / 44	0	
11188	000	CHEM	1	201		002		DAY	Chem Handling & Safe Lab Prac	McLean, Steve	.5	F	1:00pm	1:50pm	W005 BNSN 		5 / 44	0	
11429	000	CHEM	S	285		001		DAY	Intro Bio-organic Chemistry	Bronson, Todd	4	TThF	09:00am11:00am	10:50am11:50am	W142 BNSN W142 BNSN 		17 / 67	0	
11429	000	CHEM	S	285		002		DAY	Intro Bio-organic Chemistry	Wood, Steven	4	MTWThF	12:00pm	12:50pm	W112 BNSN 	INCLUDES FRESHMAN MENTORING	64 / 248	0	
11987	000	CHEM	S	297	R	001		DAY	Research Training Experience	Burton, Greg Andersen, JoshDearden, DavidLinford, MattWatt, Richard[+]	3V	TBA	TBA	TBA	TBA 		5 / 10	0	
11987	000	CHEM	2	297	R	002		DAY	Research Training Experience	Burton, Greg Prince, JohnWoolley, Adam[+]	3V	TBA	TBA	TBA	TBA 		8 / 10	0	
11680	000	CHEM	S	331		001		DAY	Guided Learn Chem Instruction	Haderlie, Steven	3	TTh	4:00pm	5:20pm	W141 BNSN 		36 / 40	0	
01031	000	CHEM	S	351		001		DAY	Organic Chemistry	Peterson, Matt	3	MWFTh	08:00am08:00am	08:50am08:50am	W111 BNSN W010 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	5 / 31	0	
01031	000	CHEM	S	351		002		DAY	Organic Chemistry	Peterson, Matt	3	MWFTh	08:00am08:00am	08:50am08:50am	W111 BNSN W009 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	4 / 31	0	
01031	000	CHEM	S	351		003		DAY	Organic Chemistry	Peterson, Matt	3	MWFTh	08:00am08:00am	08:50am08:50am	W111 BNSN W141 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	7 / 31	0	
01031	000	CHEM	S	351		004		DAY	Organic Chemistry	Peterson, Matt	3	MWFTh	08:00am09:00am	08:50am09:50am	W111 BNSN W141 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	19 / 31	0	
01031	000	CHEM	S	351		005		DAY	Organic Chemistry	Peterson, Matt	3	MWFTh	08:00am09:00am	08:50am09:50am	W111 BNSN W006 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	24 / 31	0	
01031	000	CHEM	S	351		006		DAY	Organic Chemistry	Peterson, Matt	3	MWFTh	08:00am10:00am	08:50am10:50am	W111 BNSN W005 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	4 / 31	0	
01031	000	CHEM	S	351		007		DAY	Organic Chemistry	Peterson, Matt	3	MWFTh	08:00am10:00am	08:50am10:50am	W111 BNSN 250 BRMB 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	18 / 31	0	
01031	000	CHEM	S	351		008		DAY	Organic Chemistry	Peterson, Matt	3	MWFTh	08:00am12:00pm	08:50am12:50pm	W111 BNSN W012 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	7 / 30	0	
01031	000	CHEM	S	351		009		DAY	Organic Chemistry		3	TBA	TBA	TBA	TBA 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	0 / 0	0	
01031	000	CHEM	S	351		010		DAY	Organic Chemistry		3	TBA	TBA	TBA	TBA 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	0 / 0	0	
01031	000	CHEM	S	351		011		DAY	Organic Chemistry	Ess, Daniel	3	MWFT	2:00pm2:00pm	2:50pm2:50pm	W112 BNSN W010 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	4 / 31	0	
01031	000	CHEM	S	351		012		DAY	Organic Chemistry	Ess, Daniel	3	MWFT	2:00pm2:00pm	2:50pm2:50pm	W112 BNSN W006 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	2 / 31	0	
01031	000	CHEM	S	351		013		DAY	Organic Chemistry	Ess, Daniel	3	MWFT	2:00pm3:00pm	2:50pm3:50pm	W112 BNSN W005 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	2 / 31	0	
01031	000	CHEM	S	351		014		DAY	Organic Chemistry	Ess, Daniel	3	MWFT	2:00pm3:00pm	2:50pm3:50pm	W112 BNSN W006 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	5 / 25	0	
01031	000	CHEM	S	351		015		DAY	Organic Chemistry	Ess, Daniel	3	MWFT	2:00pm1:00pm	2:50pm1:50pm	W112 BNSN W002 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	8 / 31	0	
01031	000	CHEM	S	351		016		DAY	Organic Chemistry	Ess, Daniel	3	MWFT	2:00pm4:00pm	2:50pm4:50pm	W112 BNSN W009 BNSN 	CHEM 351: Registering for a given section will automatically register you for both the lecture on the first line and the recitation directly below.	6 / 31	0	
01032	000	CHEM	S	352		001		DAY	Organic Chemistry	Andrus, Merritt	3	MWFT	09:00am08:00am	09:50am08:50am	W111 BNSN W010 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	6 / 31	0	
01032	000	CHEM	S	352		002		DAY	Organic Chemistry	Andrus, Merritt	3	MWFT	09:00am08:00am	09:50am08:50am	W111 BNSN W141 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	14 / 31	0	
01032	000	CHEM	S	352		003		DAY	Organic Chemistry	Andrus, Merritt	3	MWFT	09:00am09:00am	09:50am09:50am	W111 BNSN W003 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	12 / 25	0	
01032	000	CHEM	S	352		004		DAY	Organic Chemistry	Andrus, Merritt	3	MWFT	09:00am09:00am	09:50am09:50am	W111 BNSN W141 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	17 / 31	0	
01032	000	CHEM	S	352		005		DAY	Organic Chemistry	Andrus, Merritt	3	MWFT	09:00am09:00am	09:50am09:50am	W111 BNSN W006 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	25 / 31	0	
01032	000	CHEM	S	352		006		DAY	Organic Chemistry	Andrus, Merritt	3	MWFT	09:00am10:00am	09:50am10:50am	W111 BNSN W003 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	5 / 25	0	
01032	000	CHEM	S	352		007		DAY	Organic Chemistry	Andrus, Merritt	3	MWFT	09:00am10:00am	09:50am10:50am	W111 BNSN W006 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	9 / 31	0	
01032	000	CHEM	S	352		008		DAY	Organic Chemistry	Andrus, Merritt	3	MWFT	09:00am12:00pm	09:50am12:50pm	W111 BNSN W005 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	2 / 31	0	
01032	000	CHEM	S	352		009		DAY	Organic Chemistry		3	TBA	TBA	TBA	TBA 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	0 / 0	0	
01032	000	CHEM	S	352		010		DAY	Organic Chemistry		3	TBA	TBA	TBA	TBA 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	0 / 0	0	
01032	000	CHEM	S	352		011		DAY	Organic Chemistry	Andrus, Merritt	3	MWFTh	11:00am08:00am	11:50am08:50am	W112 BNSN W006 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	22 / 31	0	
01032	000	CHEM	S	352		012		DAY	Organic Chemistry	Andrus, Merritt	3	MWFTh	11:00am08:00am	11:50am08:50am	W112 BNSN W011 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	13 / 30	0	
01032	000	CHEM	S	352		013		DAY	Organic Chemistry	Andrus, Merritt	3	MWFTh	11:00am09:00am	11:50am09:50am	W112 BNSN C254 ESC 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	11 / 20	0	
01032	000	CHEM	S	352		014		DAY	Organic Chemistry	Andrus, Merritt	3	MWFTh	11:00am09:00am	11:50am09:50am	W112 BNSN W011 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	12 / 30	0	
01032	000	CHEM	S	352		015		DAY	Organic Chemistry	Andrus, Merritt	3	MWFTh	11:00am10:00am	11:50am10:50am	W112 BNSN W006 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	2 / 31	0	
01032	000	CHEM	S	352		016		DAY	Organic Chemistry	Andrus, Merritt	3	MWFTh	11:00am12:00pm	11:50am12:50pm	W112 BNSN W005 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	3 / 31	0	
01032	000	CHEM	S	352		017		DAY	Organic Chemistry	Andrus, Merritt	3	MWFTh	11:00am1:00pm	11:50am1:50pm	W112 BNSN W012 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	5 / 30	0	
01032	000	CHEM	S	352		018		DAY	Organic Chemistry	Andrus, Merritt	3	MWFTh	11:00am2:00pm	11:50am2:50pm	W112 BNSN W006 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	13 / 31	0	
01032	000	CHEM	S	352		019		DAY	Organic Chemistry		3	TBA	TBA	TBA	TBA 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	0 / 0	0	
01032	000	CHEM	S	352		020		DAY	Organic Chemistry		3	TBA	TBA	TBA	TBA 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	0 / 0	0	
01032	000	CHEM	S	352		021		DAY	Organic Chemistry	Price, Josh	3	MWFT	2:00pm1:00pm	2:50pm1:50pm	W111 BNSN W141 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	2 / 31	0	
01032	000	CHEM	S	352		022		DAY	Organic Chemistry	Price, Josh	3	MWFT	2:00pm2:00pm	2:50pm2:50pm	W111 BNSN W005 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	0 / 31	0	
01032	000	CHEM	S	352		023		DAY	Organic Chemistry	Price, Josh	3	MWFT	2:00pm1:00pm	2:50pm1:50pm	W111 BNSN W012 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	4 / 30	0	
01032	000	CHEM	S	352		024		DAY	Organic Chemistry	Price, Josh	3	MWFT	2:00pm2:00pm	2:50pm2:50pm	W111 BNSN W142 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	1 / 31	0	
01032	000	CHEM	S	352		025		DAY	Organic Chemistry	Price, Josh	3	MWFT	2:00pm3:00pm	2:50pm3:50pm	W111 BNSN 366 MARB 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	0 / 31	0	
01032	000	CHEM	S	352		026		DAY	Organic Chemistry	Price, Josh	3	MWFT	2:00pm3:00pm	2:50pm3:50pm	W111 BNSN 175 JSB 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	2 / 31	0	
01032	000	CHEM	S	352		027		DAY	Organic Chemistry	Price, Josh	3	MWFT	2:00pm4:00pm	2:50pm4:50pm	W111 BNSN W006 BNSN 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	0 / 31	0	
01032	000	CHEM	S	352		028		DAY	Organic Chemistry	Price, Josh	3	MWFT	2:00pm4:00pm	2:50pm4:50pm	W111 BNSN 123 HRCB 	CHEM 352: Registering for a given section will automatically register you for both the lecture on the first line and recitation directly below.	3 / 31	0	
01042	001	CHEM	S	352	M	001		DAY	Organc Chem-Majors	Savage, Paul	3	MWF	09:00am	09:50am	W140 BNSN 	This class is for majors only.	109 / 170	0	
01033	001	CHEM	S	353		001		DAY	Organic Chem Lab-Nonmajors	Draper, William	2V	MWMW	11:00am12:00pm	11:50am1:50pm	W142 BNSN C171 BNSN 	CHEM 353: Students taking CHEM 353 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.	10 / 60	0	
01033	001	CHEM	S	353		002		DAY	Organic Chem Lab-Nonmajors	Bronson, Todd	2V	MWMW	2:00pm3:00pm	2:50pm4:50pm	W142 BNSN C171 BNSN 	CHEM 353: Students taking CHEM 353 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.	8 / 60	0	
01033	001	CHEM	S	353		003		DAY	Organic Chem Lab-Nonmajors	Mathis, Andrew	2V	TThTTh	08:00am09:00am	08:50am10:50am	W142 BNSN C171 BNSN 	CHEM 353: Students taking CHEM 353 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.	1 / 60	0	
01033	001	CHEM	S	353		004		DAY	Organic Chem Lab-Nonmajors	Bronson, Todd	2V	TThTTh	12:00pm1:00pm	12:50pm2:50pm	W142 BNSN C171 BNSN 	CHEM 353: Students taking CHEM 353 laboratory will be charged for non-returnable materials plus the cost of any breakage. Students are required to attend both the lecture and the lab.CHEM 353 section 004:&
01190	006	CHIN	S	101		001		EVENING	Beginning Mandarin	Christensen, Matthew	4	MWFTTh	4:00pm4:00pm	4:50pm4:50pm	1101 JKB B062 JFSB 		4 / 20	0	
01190	006	CHIN	S	101		002		EVENING	Beginning Mandarin	Christensen, Matthew	4	MWFTTh	4:00pm4:00pm	4:50pm4:50pm	151 HRCB B062 JFSB 		5 / 20	0	
01190	006	CHIN	S	101		003		EVENING	Beginning Mandarin	Christensen, Matthew	4	MWFTTh	4:00pm4:00pm	4:50pm4:50pm	116 HRCB B062 JFSB 		7 / 20	0	
01191	006	CHIN	S	102		001		DAY	Beginning Mandarin	Lefgren, Julie	4	TThMWF	08:00am08:00am	08:50am08:50am	1108 JKB 1108 JKB 		7 / 15	0	
01191	006	CHIN	S	102		002		DAY	Beginning Mandarin	Lefgren, Julie	4	TThMWF	08:00am08:00am	08:50am08:50am	1108 JKB W010 BNSN 		10 / 18	0	
01191	006	CHIN	S	102		003		DAY	Beginning Mandarin	Robins, Debra	4	MTWThF	09:00am	09:50am	2011 JKB 	CHIN 102 section 003: This is an intensive course for Chinese-speaking returned missionaries that did not serve in Taiwan.  As an intensive course, it requires extra time and homework.	4 / 15	0	
01191	006	CHIN	S	102		004		EVENING	Beginning Mandarin	Honey, David	4	MTWThF	4:00pm	4:50pm	2114 JKB 		5 / 18	0	
07211	001	CHIN	S	200	R	001		EVENING	Chinese Calligraphy	Duan, Jun	2	M	4:00pm	5:45pm	2011 JKB 		10 / 20	0	
